id,name,artist,tracks,duration
lastFM_33778,Groove Experience,Cyril C.,,
lastFM_33784,Album: City Visions,Jon Eberson Group,"['This Is Your Life', ""My Mind's On You"", 'We Where The Ones', 'In A Pessimistic Mood', 'How Come', 'Visions', ""When You Don't Believe"", 'Potential Love Song', 'Second Hand', 'Paint That Rainbow']",2395.0
lastFM_33788,funeral liturgy,Marax,,
lastFM_33794,Elevator Tourist,Seedling,"['Every Match Must Crash and Burn', 'Silver & Blue', 'Cool Baby, My Hips Go Woo', 'Sensational Vacuum', '27 Hours', 'High on the Downside', 'Oxygen', 'Sick Boy Sound Man', 'Malice', 'Final Alarm']",2194.0
lastFM_33798,The Next Day,Leni Stern,,
lastFM_33801,*popular* Encore / Millennium,Grafix,,
lastFM_33809,H. Alpert -  Beyond,H. Alpert,,
lastFM_33812,Funerals and,Lapko,,0.0
lastFM_33868,Rest Ye Merry Gentlemen,August Burns R.,God Rest Ye Merry Gentlemen,171.0
lastFM_33876,Generation Star Wars,A. Empire,"['Lash The 90ties', 'Stahl & BlausÃƒÂ¤ure', '13465', 'Maschinenvolk', 'Sonyprotitutes', 'Blutrote Nacht ÃƒÂ¼ber Berlin', 'Pussy Heroin', 'New Acid', 'Smack', 'NY Summer I', 'Konsumfreiheit', 'NY Summer II', 'Microchipkinder']",4434.0
lastFM_33881,Broken Promises,Metropolitan White,,
lastFM_33886,Afterglow,Yosuke Yamashita T.,,
lastFM_33905,DMX Krew -  Broken Sd140,DMX Krew,,
lastFM_33911,Identity Crisis,Clea,"['Stuck In The Middle', 'The Lie', 'Butterflies And Rainbows', 'First Love', 'Identity Crisis', 'One More Try', 'Sprung', 'Crush', 'A Guy Like You', 'Download It', 'Mind Games', 'Pretty Little Bad Girl']",2727.0
lastFM_33920,Born This Way - The Remix,L. Gaga,"['Born This Way (Zedd Remix)', 'Judas (Goldfrapp Remix)', 'The Edge Of Glory (Foster The People Remix)', 'YoÃƒÂ¼ And I (Wild Beasts Remix)', 'Marry The Night (The Weeknd & Illangelo Remix)', 'Black Jesus + Amen Fashion (Michael Woods Remix)', 'Bloody Mary (The Horrors Remix)', 'ScheiÃƒÅ¸e (Guena LG Club Remix)', 'Americano (Gregori Klosman Remix)', 'Electric Chapel (Two Door Cinema Club Remix)', 'YoÃƒÅ“ and I (Metronomy remix)', 'Judas (Hurts Remix)', 'Born This Way (Twin Shadow Remix)', 'The Edge Of Glory (Sultan & Ned Shepard Remix)']",4298.0
lastFM_33930,Where Distant Spirits,Falloch,"['We Are Gathering Dust', 'Beyond Embers And The Earth', 'Horizons', 'Where We Believe', 'The Carrying Light', 'To Walk Amongst The Dead', 'Solace']",3084.0
lastFM_33941,Capitis Damnare -  Ex Regnum Spiritus In Manifestus,Capitis Damnare,,
lastFM_33944,T. Skinflicks -  Beyond Good And Evil,T. Skinflicks,"['The Boot Chant', 'The Hatred Within', 'Craphole', '04 - Hold On', '05 - No Slo-Mo Pogo', '08 - A Place To Go', '09 - Incarnation Of Sin', ""11 - Won't Fit Yer Frame"", '12 - Lazy Musings', 'Brugge Skins', '14 - Media']",1641.0
lastFM_33958,D. Eulberg -  Diorama Remixes,D. Eulberg,,
lastFM_33963,Unplugged,Frank Gratkowski,,
lastFM_33965,S. Griffin -  As Certain As Sunrise,S. Griffin,"['The Last Kentucky Waltz', 'Lost In This World Without You', 'Where Bluebirds Fly', 'Just Let Her Go', 'Wearing Out My Welcome With The Blues', 'I Come And Stand At Every Door', 'Tell Me You Still Sing', 'Written Upon The Birth Of My Daughter']",1763.0
lastFM_33971,The Chocolate Butterfly,[dunkelbunt],"['The Chocolate Butterfly (feat. Fanfare Ciocarlia, Raf Mc)', 'White Chocolate Butterfly (feat. Raf Mc) (Stefano Miele Remix)', 'The Chocolate Butterfly (feat. Fanfare Ciocarlia, Raf Mc) (TÃƒÂ¼wi Edit)', 'The Chocolate Butterfly (feat. Fanfare Ciocarlia, Raf Mc) (Solo Moderna Remix)']",1312.0
lastFM_33975,Armed And Dangerous,The Fleshtones,,
lastFM_33991,Crisis,Y. Legionnaire,"['Numbers', 'Chapter, Verse', 'Black Lions', 'These Arms', 'Blood Dance', 'Nova Scotia', 'Mortgage Rock', 'Youth Salute', 'Futures Finished']",1976.0
lastFM_33998,Sunrise,J. Micali,,
lastFM_34002,Back 2 the Future (The Classics from 1999-2003: Remixed),Cosmic Gate,,
lastFM_34008,Milchmaa -  Balkan Troubles,Milchmaa,,
lastFM_34018,Se volverÃƒÂ¡ en tu contra,Cero8,"['Intro', 'Hijos De Puta MÃƒÂ¡ximos', 'Libertad', 'En cualquier micro', 'Fuerza de choque (Remix)', 'Skit R.A.P.', 'Rema', 'No Hay DiÃƒÂ¡logo', 'Ozne Ol Etrap', 'Se VolverÃƒÂ¡ En Tu Contra', 'Hombres del block', ""Paco's History X"", 'Un brindis por...', 'Seriedad y compromiso', 'Fuck Chichotes Big Massacre', 'Sigo por...']",2253.0
lastFM_34019,Currents,Nobody Beats T. Drum,,
lastFM_34024,Sentinel's Warning,Heist,,
lastFM_34028,Sunrise In My Soul,DJ Tekin,,
lastFM_34033,Country Joe McDonald -  Leisure Suite,Country Joe McDonald,,
lastFM_34037,No Secrets,L. Vostok,"['Loss of Liberty', 'Energy Taboo', 'Dig Deeper', 'Uncompassion', 'Thirty Years', 'Raiders of the Lost Heart', 'Blindfolds Off', 'What Once Was', 'Breakthru']",3102.0
lastFM_34042,You Did It! / Love in the New Millennium,You Say Party! We Say Die!,,
lastFM_34055,Heathen Earth - The Live Sound Of T.G.,Throbbing G.,,
lastFM_34062,Me and  Down by the Schoolyard / Congratulations,Paul Simon,,
lastFM_34063,Show Your Bones Remixes,Y. Yeah Yeahs,"['Turn Into (Nick Zinner Remix)', 'Gold Lion (Diplo Remix)']",489.0
lastFM_34070,J. Ten -  Spiritualized,J. Ten,,
lastFM_34073,Keep It Together,Mohair,"['Keep It Together', 'Time Goes So Fast']",518.0
lastFM_34075,Distant,Jade Warrior,"['Evocation', 'Into the Sunlight', 'Snake Goddess', 'Timeless Journey', 'Night of the Shamen', 'Standing Stones', 'Village Dance']",2274.0
lastFM_34077,Spirit Of Sunshine,The Chuck Davis Orchestra,,
lastFM_34083,Spirit,OTEHI,"['Monolith & Monolith', 'Noisy Spirit III', 'Leave Your Spirit', 'Desert Rider']",1558.0
lastFM_34084,- new - The Traveller's Tale,M. Ehrlich,"['The Short Circle In The Long Line', 'The Reconsidered Blues', ""The Traveller's Tale"", ""Alice's Wonderland"", 'Plowshare People', ""Lonnie's Lament""]",2469.0
lastFM_34089,Future Space Travellers E.P,Prana,,
lastFM_34090,Together,T. Tyrell Corporation,"['Loose The Hero Get Back To Zero', 'The Hunt For Gollem']",421.0
lastFM_34100,The Emusic Singles Collection,Steve Wynn,"['Strange New World', 'Last house on the right', 'The Last One Standing', 'Milky White', 'Melinda', 'The way I feel right now', 'The DevilÃ¢â‚¬â„¢s Not That Kind', 'MerryÃ¢â‚¬?GoÃ¢â‚¬?Round', 'iÃ¢â‚¬â„¢ve got to do things my way', 'Shake and bake', 'Down at the HiÃ¢â‚¬?DeÃ¢â‚¬?Ho', 'At the end of the day']",2712.0
lastFM_34101,Three Minute Warnings: Live In  York City,T. Long Ryders,,
lastFM_34114,Echoes - The Best Of Pink Floyd,Pink Floyd,"['Astronomy Domine', 'See Emily Play', 'The Happiest Days of Our Lives', 'Another Brick in the Wall (Part 2)', 'Echoes (Edit)', 'Hey You', 'Marooned (Excerpt)', 'The Great Gig in the Sky', 'Set the Controls for the Heart of the Sun', 'Money', 'Keep Talking', 'Sheep', 'Sorrow', 'Shine On You Crazy Diamond (Parts 1 - 7) (Edit)', 'Time', 'The Fletcher Memorial Home', 'Comfortably Numb', 'When the Tigers Broke Free', 'One of These Days', 'Us and Them', 'Learning to Fly', 'Arnold Layne', 'Wish You Were Here', 'Jugband Blues', 'High Hopes (Edit)', 'Bike (Edit)']",10089.0
lastFM_34125,The Minders -  The Future's Always Perfect,The Minders,"[""It's So Hard"", 'Tearaway', 'Here Goes Nothing', 'Hahaha', 'Go Wave Your Wand', '28X', 'Jealous Baby', 'All The Way Round']",1563.0
lastFM_34132,Your Thing - The Story Of The Isley Brothers,T. Isley Brothers,,
lastFM_34141,The Blues Brothers -  The Definitive Blues Brothers Collection,The Blues Brothers,"['Opening: I CanÃ¢â‚¬â„¢t Turn You Loose', 'Everybody Needs Somebody to Love', 'Gimme Some LovinÃ¢â‚¬â„¢', 'Think', 'Soul Man', 'Soul Finger', 'MessinÃ¢â‚¬â„¢ With The Kid', 'Hey Bartender', '(I Got Everything I Need) Almost', 'Rubber Biscuit', 'Shot Gun Blues', 'Groove Me', ""I Don't Know"", 'Ã¢â‚¬Å“BÃ¢â‚¬? Movie Box Car Blues', 'Flip Flop and Fly', 'She Caught the Katy', 'Peter Gunn Theme', 'Shake a Tail Feather', 'The Old Landmark', 'Theme from Rawhide', 'Minnie the Moocher', 'Sweet Home Chicago', 'Jailhouse Rock', 'WhoÃ¢â‚¬â„¢s Making Love', 'Do You Love Me', 'Guilty', 'Perry Mason Theme', 'Riot in Cell Block Number Nine', 'Green Onions', 'I AinÃ¢â‚¬â„¢t Got You', 'From the Bottom', 'Going Back to Miami', 'Expressway to Your Heart', 'Excusez moi mon chÃƒÂ©rie', 'Closing: I CanÃ¢â‚¬â„¢T Turn You Loose']",6782.0
lastFM_34152,Bridge Over Troubled Water,Linda Clifford,,
lastFM_34166,Without Warning,Exostate,,
lastFM_34171,DJ Coutz -  Higher Learning 2,DJ Coutz,,
lastFM_34177,Diorama Remixes PT2,Dominik Eulberg,,
lastFM_34188,- new - I Am Empire,I Am Empire,"['Encompass Me', ""You're A Fake"", 'The Waiting Room', 'Driver', 'The Elevator']",956.0
lastFM_34193,Nagasaki Nightmare /,N. Nightmare,,
lastFM_34196,incubus black,Aschmicrosa,"['When I Come', 'Blood Road', 'Epidemy', 'Pentagram', 'Intro / The Day After', 'No Turning Back', 'My Death', 'The Angel', 'Solo', 'The Splitting', 'Kill', 'The Grave', 'War And Hell', 'When I Come *', 'Blood Road *', 'Pentagram 1 *']",2223.0
lastFM_34198,5 Yards / Afterglow,Signum,,
lastFM_34206,Diversions Part Three,Swag,,
lastFM_34218,Music from the Lord of the Rings Trilogy,The City of Prague Philharmonic,,
lastFM_34224,Monsters,Jerry Lee Lewis,,
lastFM_34242,Spirit,KloneZ,,
lastFM_34250,Nightmare,Pittersplatter,"['Darker', '10,000 years', 'Destroy', 'Oddman', 'Bottomfeeder', 'Quiet', 'Dragon', 'Dirty (on the inside)', ""It's Over"", 'The Birth']",1652.0
lastFM_34264,Goin' to California,Andrew Odom,,
lastFM_34267,Trouble,Radiators f. Space,,
lastFM_34272,The Bottom Line  Collection,Janis I.,"['Night Rains', 'I Would Like To Dance', 'Jesse', 'The Other Side Of The Sun', 'Fly Too High', 'At Seventeen', 'Stars', ""Society's Child""]",2131.0
lastFM_34277,Brown Sugar,R. Dupre,Brown Sugar,498.0
lastFM_34286,Audio Adrenaline,A. Adrenaline,"['One Step Hyper  (Audio Adrenaline Album Version)', 'What You Need  (Audio Adrenaline Album Version)', 'Who Do You Love  (Audio Adrenaline Album Version)', 'Pda  (Aa Album Version)', 'Most Excellent Way, The  (Audio Adrenaline Album Version)', 'J.E.S.U.S. Is Right  (Audio Adrenaline Album Version)', 'Revolution  (Audio Adrenaline Album Version)', 'Audio World  (Audio Adrenaline Album Version)', 'D.C. 10 Dc-10 (Audio Adrenaline Album Version)', 'My God  (Audio Adrenaline Album Version)', 'Life  (Audio Adrenaline Album Version)']",2787.0
lastFM_34303,Monotone / Accelerate (The Remixes),Marcel W.,,
lastFM_34307,Marcelle Spirit,Marcelle S.,"['Hej Marcelle', 'Dla Ciebie UmarÃ…â€šem JuÃ…Â¼']",483.0
lastFM_34317,Ray Guns Are Not Just the Future,The Bird and the Bee,"['Fanfare', 'My Love', 'Diamond Dave', ""What's in the Middle"", 'Ray Gun', 'Love Letter to Japan', 'Meteor', 'Baby', 'Phil', 'Polite Dance Song', ""You're a Cad"", 'Witch', 'Birthday', 'Lifespan of a Fly', 'Punch You In The Eye']",2897.0
lastFM_34327,Resurrection of the Bayou Maharajah,J. Booker,"['Tico Tico / Papa Was a Rascal', 'Lawdy Miss Clawdy / Ballad at the Maple Leaf', 'Minute Waltz', 'Junco Partner', 'St. James Infirmary', 'Gitanarias', 'Life / Wine Spo-Dee-O-Dee / It Should Have Been Me', ""Pop's Dilemma/irene Goodnight""]",3021.0
lastFM_34340,Above  Music,Noam Weinstein,"['The Easiest Thing', 'Alpha', 'Nine-Thirty (Just Another Guy)', 'Above the Music', 'I Could Lie To You', 'So This is Life', 'Fragile', 'Men and Women']",1363.0
lastFM_34351,Diversity,A. Reign,"['We Do It All (feat. Myk Mansun & DJ Ethos)', 'The Man (feat. Angel Hernandez)', 'Adrenaline Shot (feat. Express & Re4M)', 'Total Control', 'Love Vs. Hate (feat. EQ)', 'People Take Charge (feat. Olmeca)', 'Babalu', ""Devil's Talk (feat. Graves)"", 'Diversity', 'Kiss Ass (feat. DJ Casey)', 'Fantastic 4 (feat. Neila & Myka 9)', 'Own Path (feat. Olmeca)', 'Hope In His Eyes', 'Creme de la Blowed (feat. Nga Fish, BeOnd, Gajah, Aceyalone, Rifle Man, Olmeca, Abstract Rude & Myka 9)', 'Rise of the Machines', 'Creme de la Blowed - Remix (feat. Nga Fish, BeOnd, Gajah, Aceyalone, Rifle Man, Olmeca, Abstract Rude & Myka 9)']",3625.0
lastFM_34355,Album: The Greatest Show On Dirt,Custom Made Scare,"['Peterbilt', 'Wayside', 'White and Lazy', ""5 O'Clock"", 'Wake Up and Smell the Gunpowder', 'Sick, Sober and Sorry', 'White Trash Girl', ""Texas Didn't Wreck Us"", 'Stupid Fuck', 'Cud', 'Down With Diablo']",1154.0
lastFM_34359,A Best Man  My Girlfriend On Fire),AM/FM,,
lastFM_34374,Economical Crisis Deh  Top,M. Prophet,,
lastFM_34390,of Nowhere,C. Baker,"['Tis Autumn', 'Alone Together', 'Everything Happens to Me', 'Out of Nowhere', 'Pirouette', 'The Lady Is a Tramp', 'Get Happy', ""I Can't Get Started"", 'Speak Low', 'A Ballad', ""Bernie's Tune"", 'Broadway', 'Walking Shoes', 'Easy to Love', 'Moonlight Becomes You', 'C.T.A.', ""You Don't Know What Love Is"", ""Bea's Flat"", 'Ergo', 'Avalon', 'Sweet Georgia Brown', 'Freeway', 'My Funny Valentine']",6855.0
lastFM_34404,Collapsing Visions Of Violence Ep,Thomas Nordmann,,
lastFM_34405,The Stars Belong  Me,S. Christopher,,
lastFM_34406,Mystic Ã‚Â· Spirit Ã‚Â· Voices,LesiÃƒÂ«m,,
lastFM_34427,[explicit] Hidden Sense,T. Putra,,
lastFM_34431,Album: This is the Life!,M. Monro,,
lastFM_34435,Tyranny,S. Gallery,"['Stiletto In The Sand', 'War For Sale', 'Out Of Nowhere', 'Mystery', 'Hope For Us?', 'Victims', 'Broken', 'I Believe', 'Roads Of Thunder', 'Spoken Words', 'New World Order', 'Chased', 'Ghost Of A Chance', 'Christmas Day']",4424.0
lastFM_34440,Dangerous,Stoned B.,"['Time To Dance', 'broken diamonds', 'Ship Of Bones', 'Whirlpool', 'Shining Liquid', 'Ritual', 'Videomurder', 'Furious Motors On The Road', 'Dangerous Skies', 'Glass Tunnel', 'Just A Picture']",1992.0
lastFM_34444,Singles 2004,T. Rakes,,
lastFM_34447,From Genesis To Apocalypse And Beyond,Upwards O. Endtime,,
lastFM_34448,[explicit] Nightmare Visions,Tearstained,"['The Old House On The Mountainside', 'Crawling With Tarantulas', 'The Coffin', 'When The Sun And Moon Share The Sky', 'Mesta Mansion', 'The Plague Dream', 'The Porcelain Doll', 'Not Quite Awake', 'Necrophiliac', 'Reap Of Evil']",2802.0
lastFM_34455,Psychic-type,powwowW,,
lastFM_34458,Our  (Feat. Rhian Moore),Funkystepz,,
lastFM_34462,Yoshimi Battles The Pink  5.1 DVD,The Flaming Lips,,
lastFM_34472,Hypnotized,Copy-Right,Hypnotized,392.0
lastFM_34477,Far Beyond the Visual Mind,Spirit Web,,
lastFM_34478,Of Light,Point.Blank,,
lastFM_34479,*popular* Take Care,Drake,"['Over My Dead Body', 'Shot for Me', 'Headlines (Edited Version)', 'Crew Love', 'Take Care', 'Marvins Room', 'Buried Alive Interlude', 'Under Ground Kings', ""We'll Be Fine"", 'Make Me Proud', 'Lord Knows', 'Cameras / Good Ones Go Interlude', 'Doing It Wrong', 'The Real Her', ""Look What You've Done"", 'HYFR (Hell Ya F***ing Right)', 'Practice', 'The Ride', 'The Motto']",5007.0
lastFM_34490,Halcyon,Mokhov,,
lastFM_34493,Trouble Times,Infra Red Funk,,
lastFM_34499,Correatown -  Echoes,Correatown,"['Pinwheels', 'Racing Tides', 'All the World (I Tell Myself)']",830.0
lastFM_34511,[explicit] Et encore parfois il pleut,Little E.,,
lastFM_34514,The Wild Flowers -  Broken Chains,The Wild Flowers,,
lastFM_34521,An Urbal Remedy,Pimp T.,"['Super Dude (Jorun Intro)', 'Super Dude (Jorun remix)', 'Shake Ya Caboose', 'Hick Hop', 'Sometimes', 'Music Biz', 'Maniac For Your Love (feat. AC, The Sound & The Fury)', 'This Is Me', 'P. Titty (feat. Mickey D & Bonshah)', 'Can I Get A CS', 'Spoof Le Grand  (feat. Rory Borealis)', 'Superfluous Garth - Welcome to the Bonus Section', 'Tha PIMP-T Theme (live sur MusiquePlus)', 'Aerosmith Tribute Skit (feat. Fred McCausland)', 'Super Dude', 'Ed the Sock Speaks', 'Freaky Scene Interlude', 'Party Slam (Karl Mohr Club Mix)', 'P. Tipty (radio edit)(feat. Mickey D & Bonshah)']",3333.0
lastFM_34553,Wired / Brave New,Fokus,,
lastFM_34569,All roads lead to the dancefloor,Carl C.,"['Bread & Butter', 'We Rob Together', 'Nexus', 'One Nation', 'Family Guy (Acid Mix)', 'Kommen Zusammen', 'Sentimiento Latino', 'Avenger', 'Chemistry', 'Day Into Night', 'Family Guy (Deep Re-Rub)', 'I Like To See You Again']",4158.0
lastFM_34580,Encores,Stan Kenton,"[""Peg o' My Heart"", ""He's Funny That Way"", 'Capitol Punishment', 'Lover', 'Somnambulish', 'Abstraction', 'Chorale For Brass Piano And Bongo', 'Please Be Kind', 'Ecuador']",1754.0
lastFM_34585,Sock  Filled With Garbage,m1dy,,
lastFM_34590,Never Surrender,Saxon,,
lastFM_34604,Higher Learning,The Advent,"['Higher Learning (Original Mix)', 'Distract (Original Mix)', 'Nexus 22 (Original Mix)']",1231.0
lastFM_34607,Funeral Dress II,Wussy,"['Airborne', 'Funeral Dress II', 'Soak It Up', 'Shunt', 'Conversation Lags', 'Crooked', 'Yellow Cotton Dress', 'Bought It Again', ""Don't Leave Just Now""]",1700.0
lastFM_34619,Classics -,T. Twins,"['Desert Place', 'Ballet Dancer', 'Wild Romance', 'Face To Face - Heart To Heart', 'Not The Loving Kind', 'Heaven In Your Smile', 'Facts Of Love', 'Between The Woman And You']",2082.0
lastFM_34641,Beyond Blue,Nookie,"['I Love The Way', ""You Can't Hold Me Back"", 'Changes (feat. Yolanda)', 'Vision Of Paradise', 'U Know, I Know (Nookie d+b Remix)', 'The Speed Seduction (interlude)', 'Different Strokes', 'Revolution', 'Life', 'Get Down', 'Lobster (interlude)', 'Memories', 'Blackout', 'Glowing Like The Sun (feat. Yolanda)', 'Outro']",2224.0
lastFM_34646,Album: The Singles - The First Ten Years,ABBA,,
lastFM_34652,*popular* Daydream,David Cassidy,,
lastFM_34655,Congratulations,C. Richard,,
lastFM_34664,Hidden  Coast EP,The Only Ghost In Town,"['Authenticator', 'Foreign Films']",310.0
lastFM_34668,Album: The Signal,Sandra Nasic,"['The Name of My Baby', 'Sorry', 'Right Lane', 'Fever', 'Mecasanova (Yamyam)', 'Do It Again', 'Stop the Crying', 'Old Shack', 'Big City', 'Perfume', 'The Signal', 'Counting Trees', 'Ireen', 'Since I Was']",3149.0
lastFM_34679,"Yonder Go That Old Black Dog: Blues, Spirituals And Folksongs From Rural Georgia By Eddie Lee Jones And Family","Eddie Lee ""Mustright"" Jones",,
lastFM_34681,Goblin Slump,Andrew Coltrane,,
lastFM_34682,Manic Street Preachers -  Journal For Plague Lovers Remixes,Manic Street Preachers,"['Peeled Apples (Andrew Weatherall Remix)', 'Pretension/Repulsion (Four Tet remix)', ""This Joke Sport Severed (Patrick Wolf's Love Letter To Richey Remix)"", 'She Bathed Herself In A Bath Of Bleach (Pariahs Remix)', 'Jackie Collins Existential Question Time (Saint Etienne Remix)', ""Marlon J.D. (NYPC's Wire Up Mix)"", 'Bag Lady (Jonathan Krisp Remix)', 'Doors Closing Slowly (The Horrors Remix)', ""William's Last Words (Underworld Remix)""]",2333.0
lastFM_34689,A Crow Left of the Murder...,Incubus (.,,
lastFM_34692,Album: Real Punk Is An Endangered Species - The Clockwork Singles Collection,L. Class Brats,,
lastFM_34720,[explicit] Colors,King Fantastic,Colors,257.0
lastFM_34726,*popular* Colors And Concepts,LACAUSA,,
lastFM_34729,[explicit] American Idiot,The cast of American Idiot,,
lastFM_34750,[explicit] Let The Music Play,Joinit,,
lastFM_34751,Butterfly,Sylvia Powell,,
lastFM_34761,Just Memories / Under My Skin,A. Perez,,
lastFM_34767,kamikaze,sun.has.cancer,"['quake', 'Eyes', 'Out Of Time', 'Blood, guts and popcorn', 'kamikaze spirit', 'kamikaze spherics', 'Larvae', 'Nihil dusty cloud', 'down & deeper', ':nothing:', '7 Years - 7 Stab Wounds', ""I'm standing"", 'outro']",2615.0
lastFM_34768,From the  of the Empire,C. Empire,,
lastFM_34773,- new - Gemini Suite,J. Lord,,
lastFM_34795,Forgotten Dreamland,\\\V///,,
lastFM_34797,Promise At Dawn (Original Motion Picture Soundtrack),G. Delerue,,
lastFM_34798,Elephant remixes,Dziga,"['Human warning (Dziga remix)', 'Coming Jah (Dziga remix)', 'Cluster equation (Dziga remix)', 'My mastah (Dziga remix)', 'In search of Carmilla (Dziga remix)']",1329.0
lastFM_34812,Gustav Mahler -  Symphony 2 Resurrection,Gustav Mahler,,
lastFM_34818,Mariah Carey Tribute,Party Trash,,
lastFM_34837,(Instrumental),Nas,,
lastFM_34841,Diorama Remixes Pt. 1,Dominik Eulberg,"[""Teddy Tausendtod (Stephan Bodzin 'Marabu' Remix)"", 'Der Tanz Der GlÃƒÂ¼hwÃƒÂ¼rmchen (Petar Dundov Remix)', ""TÃƒÂ¤uschnungs-Blume (Ryan Davis 'Narciss' Render)"", ""Teddy Tausendtod (Stephan Bodzin 'Flamingo' Remix)"", ""Echomaus (Jesse Somfay 'Xaltii' Remix)""]",2528.0
lastFM_34846,Incompleteness  Absence,Casketgarden,"['Half-Hearted', 'The Absent', 'The Great Abductor', 'Sulphur Breath Laughter', 'Unwinged', 'The Incomplete', 'Intersection of Parallels', 'The Corporate Thorn', 'Another Mourning Comes', '(hidden track)']",3408.0
