"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] DateComparator(date) record1Value","[0] DateComparator(date) record2Value","[0] DateComparator(date) record1PreprocessedValue","[0] DateComparator(date) record2PreprocessedValue","[0] DateComparator(date) similarity","[0] DateComparator(date) postproccesedSimilarity","[1] StringComparator(actors_actor_name, jaccard) record1Value","[1] StringComparator(actors_actor_name, jaccard) record2Value","[1] StringComparator(actors_actor_name, jaccard) record1PreprocessedValue","[1] StringComparator(actors_actor_name, jaccard) record2PreprocessedValue","[1] StringComparator(actors_actor_name, jaccard) similarity","[1] StringComparator(actors_actor_name, jaccard) postproccesedSimilarity","[2] StringComparator(title, jaccard) record1Value","[2] StringComparator(title, jaccard) record2Value","[2] StringComparator(title, jaccard) record1PreprocessedValue","[2] StringComparator(title, jaccard) record2PreprocessedValue","[2] StringComparator(title, jaccard) similarity","[2] StringComparator(title, jaccard) postproccesedSimilarity"
"RuleBasedMatcher","actors_70","golden_globes_1679","0.0","","1997-01-01","1978-01-01","1997-01-01","1978-01-01","0.0","0.0","Frances McDormand","Isabel Sanford","frances mcdormand","isabel sanford","0.0","0.0","Fargo","Jeffersons, The","fargo","jeffersons, the","0.0","0.0"
"RuleBasedMatcher","actors_70","golden_globes_1416","0.0","","1997-01-01","1984-01-01","1997-01-01","1984-01-01","0.0","0.0","Frances McDormand","Isabel Sanford","frances mcdormand","isabel sanford","0.0","0.0","Fargo","Jeffersons, The","fargo","jeffersons, the","0.0","0.0"
"RuleBasedMatcher","actors_70","golden_globes_521","0.0","","1997-01-01","2001-01-01","1997-01-01","2001-01-01","0.0","0.0","Frances McDormand","Ren�e Zellweger","frances mcdormand","ren�e zellweger","0.0","0.0","Fargo","Nurse Betty","fargo","nurse betty","0.0","0.0"
"RuleBasedMatcher","actors_71","golden_globes_672","0.9333333333333332","","1998-01-01","1998-01-01","1998-01-01","1998-01-01","1.0","1.0","Helen Hunt","['Helen Hunt', 'Jack Nicholson', 'Greg Kinnear']","Helen Hunt","['Helen Hunt', 'Jack Nicholson', 'Greg Kinnear']","0.3333333333333333","0.3333333333333333","As Good As It Gets","as Good as It Gets","as good as it gets","as good as it gets","1.0","1.0"
"RuleBasedMatcher","actors_71","golden_globes_191","0.09523809523809523","","1998-01-01","2008-01-01","1998-01-01","2008-01-01","0.0","0.0","Helen Hunt","Bryce Dallas Howard","helen hunt","bryce dallas howard","0.0","0.0","As Good As It Gets","as You Like It","as good as it gets","as you like it","0.2857142857142857","0.2857142857142857"
"RuleBasedMatcher","actors_71","golden_globes_1008","0.0","","1998-01-01","1992-01-01","1998-01-01","1992-01-01","0.0","0.0","Helen Hunt","['Judy Davis', 'Sam Neill']","Helen Hunt","['Judy Davis', 'Sam Neill']","0.0","0.0","As Good As It Gets","One Against The Wind","as good as it gets","one against the wind","0.0","0.0"
"RuleBasedMatcher","actors_71","golden_globes_2155","0.041666666666666664","","1998-01-01","1960-01-01","1998-01-01","1960-01-01","0.0","0.0","Helen Hunt","Jack Lemmon","helen hunt","jack lemmon","0.0","0.0","As Good As It Gets","Some Like It Hot","as good as it gets","some like it hot","0.125","0.125"
"RuleBasedMatcher","actors_71","golden_globes_1403","0.0","","1998-01-01","1984-01-01","1998-01-01","1984-01-01","0.0","0.0","Helen Hunt","Gene Hackman","helen hunt","gene hackman","0.0","0.0","As Good As It Gets","Under Fire","as good as it gets","under fire","0.0","0.0"
"RuleBasedMatcher","actors_71","golden_globes_2208","0.0","","1998-01-01","1957-01-01","1998-01-01","1957-01-01","0.0","0.0","Helen Hunt","['Eileen Heckart', 'Patty McCormack']","Helen Hunt","['Eileen Heckart', 'Patty McCormack']","0.0","0.0","As Good As It Gets","Bad Seed, The","as good as it gets","bad seed, the","0.0","0.0"
"RuleBasedMatcher","actors_71","golden_globes_270","0.037037037037037035","","1998-01-01","2006-01-01","1998-01-01","2006-01-01","0.0","0.0","Helen Hunt","David Strathairn","helen hunt","david strathairn","0.0","0.0","As Good As It Gets","Good Night, And Good Luck","as good as it gets","good night, and good luck","0.1111111111111111","0.1111111111111111"
"RuleBasedMatcher","actors_71","golden_globes_1587","0.0","","1998-01-01","1980-01-01","1998-01-01","1980-01-01","0.0","0.0","Helen Hunt","Natalie Wood","helen hunt","natalie wood","0.0","0.0","As Good As It Gets","From Here To Eternity","as good as it gets","from here to eternity","0.0","0.0"
"RuleBasedMatcher","actors_71","golden_globes_2225","0.0","","1998-01-01","1954-01-01","1998-01-01","1954-01-01","0.0","0.0","Helen Hunt","Frank Sinatra","helen hunt","frank sinatra","0.0","0.0","As Good As It Gets","From Here To Eternity","as good as it gets","from here to eternity","0.0","0.0"
"RuleBasedMatcher","actors_71","golden_globes_1461","0.0","","1998-01-01","1983-01-01","1998-01-01","1983-01-01","0.0","0.0","Helen Hunt","Rita Moreno","helen hunt","rita moreno","0.0","0.0","As Good As It Gets","9-To-5","as good as it gets","9-to-5","0.0","0.0"
"RuleBasedMatcher","actors_71","golden_globes_1540","0.0","","1998-01-01","1981-01-01","1998-01-01","1981-01-01","0.0","0.0","Helen Hunt","Dolly Parton","helen hunt","dolly parton","0.0","0.0","As Good As It Gets","9-To-5","as good as it gets","9-to-5","0.0","0.0"
"RuleBasedMatcher","actors_71","golden_globes_2236","0.0","","1998-01-01","1953-01-01","1998-01-01","1953-01-01","0.0","0.0","Helen Hunt","['Gloria Grahame', 'Gilbert Roland']","Helen Hunt","['Gloria Grahame', 'Gilbert Roland']","0.0","0.0","As Good As It Gets","Bad and The Beautiful, The","as good as it gets","bad and the beautiful, the","0.0","0.0"
"RuleBasedMatcher","actors_72","golden_globes_623","0.9333333333333332","","1999-01-01","1999-01-01","1999-01-01","1999-01-01","1.0","1.0","Gwyneth Paltrow","['Gwyneth Paltrow', 'Judi Dench', 'Geoffrey Rush']","Gwyneth Paltrow","['Gwyneth Paltrow', 'Judi Dench', 'Geoffrey Rush']","0.3333333333333333","0.3333333333333333","Shakespeare in Love","Shakespeare In Love","shakespeare in love","shakespeare in love","1.0","1.0"
"RuleBasedMatcher","actors_72","golden_globes_1980","0.0","","1999-01-01","1969-01-01","1999-01-01","1969-01-01","0.0","0.0","Gwyneth Paltrow","","gwyneth paltrow","","0.0","0.0","Shakespeare in Love","Romeo and Juliet","shakespeare in love","romeo and juliet","0.0","0.0"
"RuleBasedMatcher","actors_72","golden_globes_1226","0.13333333333333333","","1999-01-01","1988-01-01","1999-01-01","1988-01-01","0.0","0.0","Gwyneth Paltrow","James Woods","gwyneth paltrow","james woods","0.0","0.0","Shakespeare in Love","In Love and War","shakespeare in love","in love and war","0.4","0.4"
"RuleBasedMatcher","actors_72","golden_globes_1082","0.06666666666666667","","1999-01-01","1990-01-01","1999-01-01","1990-01-01","0.0","0.0","Gwyneth Paltrow","Al Pacino","gwyneth paltrow","al pacino","0.0","0.0","Shakespeare in Love","Sea Of Love","shakespeare in love","sea of love","0.2","0.2"
"RuleBasedMatcher","actors_72","golden_globes_1911","0.08333333333333333","","1999-01-01","1971-01-01","1999-01-01","1971-01-01","0.0","0.0","Gwyneth Paltrow","['Ali MacGraw', "Ryan O'Neal", 'John Marley']","Gwyneth Paltrow","['Ali MacGraw', "Ryan O'Neal", 'John Marley']","0.0","0.0","Shakespeare in Love","Love Story","shakespeare in love","love story","0.25","0.25"
"RuleBasedMatcher","actors_72","golden_globes_1776","0.0","","1999-01-01","1975-01-01","1999-01-01","1975-01-01","0.0","0.0","Gwyneth Paltrow","Liv Ullmann","gwyneth paltrow","liv ullmann","0.0","0.0","Shakespeare in Love","Scenes From a Marriage","shakespeare in love","scenes from a marriage","0.0","0.0"
"RuleBasedMatcher","actors_72","golden_globes_2188","0.13333333333333333","","1999-01-01","1958-01-01","1999-01-01","1958-01-01","0.0","0.0","Gwyneth Paltrow","Maurice Chevalier","gwyneth paltrow","maurice chevalier","0.0","0.0","Shakespeare in Love","Love In The Afternoon","shakespeare in love","love in the afternoon","0.4","0.4"
"RuleBasedMatcher","actors_72","golden_globes_1467","0.0","","1999-01-01","1983-01-01","1999-01-01","1983-01-01","0.0","0.0","Gwyneth Paltrow","Tony Randall","gwyneth paltrow","tony randall","0.0","0.0","Shakespeare in Love","Love, Sidney","shakespeare in love","love, sidney","0.0","0.0"
"RuleBasedMatcher","actors_72","golden_globes_1514","0.0","","1999-01-01","1982-01-01","1999-01-01","1982-01-01","0.0","0.0","Gwyneth Paltrow","Tony Randall","gwyneth paltrow","tony randall","0.0","0.0","Shakespeare in Love","Love, Sidney","shakespeare in love","love, sidney","0.0","0.0"
"RuleBasedMatcher","actors_72","golden_globes_917","0.08333333333333333","","1999-01-01","1993-01-01","1999-01-01","1993-01-01","0.0","0.0","Gwyneth Paltrow","Michelle Pfeiffer","gwyneth paltrow","michelle pfeiffer","0.0","0.0","Shakespeare in Love","Love Field","shakespeare in love","love field","0.25","0.25"
"RuleBasedMatcher","actors_72","golden_globes_1531","0.06666666666666667","","1999-01-01","1981-01-01","1999-01-01","1981-01-01","0.0","0.0","Gwyneth Paltrow","Deborah Raffin","gwyneth paltrow","deborah raffin","0.0","0.0","Shakespeare in Love","Touched By Love","shakespeare in love","touched by love","0.2","0.2"
"RuleBasedMatcher","actors_72","golden_globes_1168","0.0","","1999-01-01","1989-01-01","1999-01-01","1989-01-01","0.0","0.0","Gwyneth Paltrow","Jane Seymour","gwyneth paltrow","jane seymour","0.0","0.0","Shakespeare in Love","Woman He Loved, The","shakespeare in love","woman he loved, the","0.0","0.0"
"RuleBasedMatcher","actors_72","golden_globes_1291","0.0","","1999-01-01","1986-01-01","1999-01-01","1986-01-01","0.0","0.0","Gwyneth Paltrow","['Sally Field', 'James Garner']","Gwyneth Paltrow","['Sally Field', 'James Garner']","0.0","0.0","Shakespeare in Love","Murphy's Romance","shakespeare in love","murphy's romance","0.0","0.0"
"RuleBasedMatcher","actors_72","golden_globes_181","0.08333333333333333","","1999-01-01","2008-01-01","1999-01-01","2008-01-01","0.0","0.0","Gwyneth Paltrow","Bill Paxton","gwyneth paltrow","bill paxton","0.0","0.0","Shakespeare in Love","Big Love","shakespeare in love","big love","0.25","0.25"
"RuleBasedMatcher","actors_72","golden_globes_237","0.08333333333333333","","1999-01-01","2007-01-01","1999-01-01","2007-01-01","0.0","0.0","Gwyneth Paltrow","Bill Paxton","gwyneth paltrow","bill paxton","0.0","0.0","Shakespeare in Love","Big Love","shakespeare in love","big love","0.25","0.25"
"RuleBasedMatcher","actors_72","golden_globes_81","0.08333333333333333","","1999-01-01","2010-01-01","1999-01-01","2010-01-01","0.0","0.0","Gwyneth Paltrow","['Bill Paxton', 'Chlo� Sevigny']","Gwyneth Paltrow","['Bill Paxton', 'Chlo� Sevigny']","0.0","0.0","Shakespeare in Love","Big Love","shakespeare in love","big love","0.25","0.25"
"RuleBasedMatcher","actors_72","golden_globes_1314","0.05555555555555555","","1999-01-01","1986-01-01","1999-01-01","1986-01-01","0.0","0.0","Gwyneth Paltrow","Joanne Woodward","gwyneth paltrow","joanne woodward","0.0","0.0","Shakespeare in Love","Do You Remember Love","shakespeare in love","do you remember love","0.16666666666666666","0.16666666666666666"
"RuleBasedMatcher","actors_72","golden_globes_2058","0.047619047619047616","","1999-01-01","1964-01-01","1999-01-01","1964-01-01","0.0","0.0","Gwyneth Paltrow","['Natalie Wood', 'Steve McQueen']","Gwyneth Paltrow","['Natalie Wood', 'Steve McQueen']","0.0","0.0","Shakespeare in Love","Love With The Proper Stranger","shakespeare in love","love with the proper stranger","0.14285714285714285","0.14285714285714285"
"RuleBasedMatcher","actors_72","golden_globes_1910","0.16666666666666666","","1999-01-01","1971-01-01","1999-01-01","1971-01-01","0.0","0.0","Gwyneth Paltrow","Glenda Jackson","gwyneth paltrow","glenda jackson","0.0","0.0","Shakespeare in Love","Women In Love","shakespeare in love","women in love","0.5","0.5"
"RuleBasedMatcher","actors_72","golden_globes_655","0.3333333333333333","","1999-01-01","1999-01-01","1999-01-01","1999-01-01","1.0","1.0","Gwyneth Paltrow","Peter Fonda","gwyneth paltrow","peter fonda","0.0","0.0","Shakespeare in Love","Tempest, The","shakespeare in love","tempest, the","0.0","0.0"
"RuleBasedMatcher","actors_73","golden_globes_565","0.95","","2000-01-01","2000-01-01","2000-01-01","2000-01-01","1.0","1.0","Hilary Swank","['Hilary Swank', 'Chlo� Sevigny']","Hilary Swank","['Hilary Swank', 'Chlo� Sevigny']","0.5","0.5","Boys Don't Cry","Boys Don't Cry","boys don't cry","boys don't cry","1.0","1.0"
"RuleBasedMatcher","actors_73","golden_globes_1188","0.08333333333333333","","2000-01-01","1988-01-01","2000-01-01","1988-01-01","0.0","0.0","Hilary Swank","Denzel Washington","hilary swank","denzel washington","0.0","0.0","Boys Don't Cry","Cry Freedom","boys don't cry","cry freedom","0.25","0.25"
"RuleBasedMatcher","actors_73","golden_globes_981","0.06666666666666667","","2000-01-01","1992-01-01","2000-01-01","1992-01-01","0.0","0.0","Hilary Swank","Bette Midler","hilary swank","bette midler","0.0","0.0","Boys Don't Cry","For The Boys","boys don't cry","for the boys","0.2","0.2"
"RuleBasedMatcher","actors_73","golden_globes_1128","0.047619047619047616","","2000-01-01","1989-01-01","2000-01-01","1989-01-01","0.0","0.0","Hilary Swank","Meryl Streep","hilary swank","meryl streep","0.0","0.0","Boys Don't Cry","Cry In The Dark, a","boys don't cry","cry in the dark, a","0.14285714285714285","0.14285714285714285"
"RuleBasedMatcher","actors_73","golden_globes_1862","0.0","","2000-01-01","1973-01-01","2000-01-01","1973-01-01","0.0","0.0","Hilary Swank","['Charles Grodin', 'Jeannie Berlin']","Hilary Swank","['Charles Grodin', 'Jeannie Berlin']","0.0","0.0","Boys Don't Cry","Heartbreak Kid, The","boys don't cry","heartbreak kid, the","0.0","0.0"
"RuleBasedMatcher","actors_73","golden_globes_1273","0.0","","2000-01-01","1987-01-01","2000-01-01","1987-01-01","0.0","0.0","Hilary Swank","Marlo Thomas","hilary swank","marlo thomas","0.0","0.0","Boys Don't Cry","Nobody's Child","boys don't cry","nobody's child","0.0","0.0"
"RuleBasedMatcher","actors_73","golden_globes_514","0.08333333333333333","","2000-01-01","2001-01-01","2000-01-01","2001-01-01","0.0","0.0","Hilary Swank","Michael Douglas","hilary swank","michael douglas","0.0","0.0","Boys Don't Cry","Wonder Boys","boys don't cry","wonder boys","0.25","0.25"
"RuleBasedMatcher","actors_73","golden_globes_912","0.06666666666666667","","2000-01-01","1994-01-01","2000-01-01","1994-01-01","0.0","0.0","Hilary Swank","Peter Strauss","hilary swank","peter strauss","0.0","0.0","Boys Don't Cry","Men Don't Tell","boys don't cry","men don't tell","0.2","0.2"
"RuleBasedMatcher","actors_73","golden_globes_428","0.0","","2000-01-01","2003-01-01","2000-01-01","2003-01-01","0.0","0.0","Hilary Swank","Hugh Grant","hilary swank","hugh grant","0.0","0.0","Boys Don't Cry","About a Boy","boys don't cry","about a boy","0.0","0.0"
"RuleBasedMatcher","actors_73","golden_globes_1614","0.05555555555555555","","2000-01-01","1979-01-01","2000-01-01","1979-01-01","0.0","0.0","Hilary Swank","Gregory Peck","hilary swank","gregory peck","0.0","0.0","Boys Don't Cry","Boys From Brazil, The","boys don't cry","boys from brazil, the","0.16666666666666666","0.16666666666666666"
"RuleBasedMatcher","actors_73","golden_globes_703","0.06666666666666667","","2000-01-01","1998-01-01","2000-01-01","1998-01-01","0.0","0.0","Hilary Swank","Alfre Woodard","hilary swank","alfre woodard","0.0","0.0","Boys Don't Cry","Miss Evers' Boys","boys don't cry","miss evers' boys","0.2","0.2"
"RuleBasedMatcher","actors_73","golden_globes_1224","0.06666666666666667","","2000-01-01","1988-01-01","2000-01-01","1988-01-01","0.0","0.0","Hilary Swank","['Judd Nelson', 'Brian McNamara']","Hilary Swank","['Judd Nelson', 'Brian McNamara']","0.0","0.0","Boys Don't Cry","Billionaire Boys Club","boys don't cry","billionaire boys club","0.2","0.2"
"RuleBasedMatcher","actors_73","golden_globes_368","0.0","","2000-01-01","2004-01-01","2000-01-01","2004-01-01","0.0","0.0","Hilary Swank","['Evan Rachel Wood', 'Holly Hunter']","Hilary Swank","['Evan Rachel Wood', 'Holly Hunter']","0.0","0.0","Boys Don't Cry","Thirteen","boys don't cry","thirteen","0.0","0.0"
"RuleBasedMatcher","actors_73","golden_globes_210","0.0","","2000-01-01","2007-01-01","2000-01-01","2007-01-01","0.0","0.0","Hilary Swank","Kate Winslet","hilary swank","kate winslet","0.0","0.0","Boys Don't Cry","Little Children","boys don't cry","little children","0.0","0.0"
"RuleBasedMatcher","actors_73","golden_globes_22","0.0","","2000-01-01","2011-01-01","2000-01-01","2011-01-01","0.0","0.0","Hilary Swank","['Elisabeth Moss', 'Jon Hamm']","Hilary Swank","['Elisabeth Moss', 'Jon Hamm']","0.0","0.0","Boys Don't Cry","Mad Men","boys don't cry","mad men","0.0","0.0"
"RuleBasedMatcher","actors_73","golden_globes_179","0.0","","2000-01-01","2008-01-01","2000-01-01","2008-01-01","0.0","0.0","Hilary Swank","Jon Hamm","hilary swank","jon hamm","0.0","0.0","Boys Don't Cry","Mad Men","boys don't cry","mad men","0.0","0.0"
"RuleBasedMatcher","actors_73","golden_globes_74","0.0","","2000-01-01","2010-01-01","2000-01-01","2010-01-01","0.0","0.0","Hilary Swank","['January Jones', 'Jon Hamm']","Hilary Swank","['January Jones', 'Jon Hamm']","0.0","0.0","Boys Don't Cry","Mad Men","boys don't cry","mad men","0.0","0.0"
"RuleBasedMatcher","actors_73","golden_globes_124","0.0","","2000-01-01","2009-01-01","2000-01-01","2009-01-01","0.0","0.0","Hilary Swank","['January Jones', 'Jon Hamm']","Hilary Swank","['January Jones', 'Jon Hamm']","0.0","0.0","Boys Don't Cry","Mad Men","boys don't cry","mad men","0.0","0.0"
"RuleBasedMatcher","actors_73","golden_globes_58","0.0","","2000-01-01","2010-01-01","2000-01-01","2010-01-01","0.0","0.0","Hilary Swank","Tobey  Maguire","hilary swank","tobey  maguire","0.0","0.0","Boys Don't Cry","Brothers","boys don't cry","brothers","0.0","0.0"
"RuleBasedMatcher","actors_73","golden_globes_2011","0.0","","2000-01-01","1967-01-01","2000-01-01","1967-01-01","0.0","0.0","Hilary Swank","Geraldine Page","hilary swank","geraldine page","0.0","0.0","Boys Don't Cry","You'Re a Big Boy Now","boys don't cry","you're a big boy now","0.0","0.0"
"RuleBasedMatcher","actors_74","golden_globes_511","0.95","","2001-01-01","2001-01-01","2001-01-01","2001-01-01","1.0","1.0","Julia Roberts","['Julia Roberts', 'Albert Finney']","Julia Roberts","['Julia Roberts', 'Albert Finney']","0.5","0.5","Erin Brockovich","Erin Brockovich","erin brockovich","erin brockovich","1.0","1.0"
"RuleBasedMatcher","actors_74","golden_globes_41","0.0","","2001-01-01","2011-01-01","2001-01-01","2011-01-01","0.0","0.0","Julia Roberts","Romola Garai","julia roberts","romola garai","0.0","0.0","Erin Brockovich","Emma","erin brockovich","emma","0.0","0.0"
"RuleBasedMatcher","actors_74","golden_globes_771","0.0","","2001-01-01","1996-01-01","2001-01-01","1996-01-01","0.0","0.0","Julia Roberts","Harrison Ford","julia roberts","harrison ford","0.0","0.0","Erin Brockovich","Sabrina","erin brockovich","sabrina","0.0","0.0"
"RuleBasedMatcher","actors_74","golden_globes_1646","0.0","","2001-01-01","1978-01-01","2001-01-01","1978-01-01","0.0","0.0","Julia Roberts","['Jane Fonda', 'Vanessa Redgrave', 'Jason Robards Jr.', 'Maximilian Schell']","Julia Roberts","['Jane Fonda', 'Vanessa Redgrave', 'Jason Robards Jr.', 'Maximilian Schell']","0.0","0.0","Erin Brockovich","Julia","erin brockovich","julia","0.0","0.0"
"RuleBasedMatcher","actors_74","golden_globes_1422","0.0","","2001-01-01","1984-01-01","2001-01-01","1984-01-01","0.0","0.0","Julia Roberts","['Blair Brown', 'Martin Sheen']","Julia Roberts","['Blair Brown', 'Martin Sheen']","0.0","0.0","Erin Brockovich","Kennedy","erin brockovich","kennedy","0.0","0.0"
"RuleBasedMatcher","actors_74","golden_globes_950","0.0","","2001-01-01","1993-01-01","2001-01-01","1993-01-01","0.0","0.0","Julia Roberts","['Roseanne', 'John Goodman', 'Laurie Metcalf']","Julia Roberts","['Roseanne', 'John Goodman', 'Laurie Metcalf']","0.0","0.0","Erin Brockovich","Roseanne","erin brockovich","roseanne","0.0","0.0"
