forbes_url,company,url,region,business_segment,asset_value,sales_figure
http://www.forbes.com/companies/daito-trust-construction/,Daito Trust Construction,http://www.forbes.com/companies/daito-trust-construction/,Japan,Construction Services,5500000000,12800000000
http://www.forbes.com/companies/pultegroup/,PulteGroup,http://www.forbes.com/companies/pultegroup/,United States of America,Construction Services,8700000000,5600000000
http://www.forbes.com/companies/t-rowe-price/,T Rowe Price,http://www.forbes.com/companies/t-rowe-price/,United States of America,Investment Services,5200000000,3500000000
http://www.forbes.com/companies/huishang-bank-corporation-limited/,Huishang Bank Corporation Limited,http://www.forbes.com/companies/huishang-bank-corporation-limited/,China,Regional Banks,63100000000,3200000000
http://www.forbes.com/companies/quest-diagnostics/,Quest Diagnostics,http://www.forbes.com/companies/quest-diagnostics/,United States of America,Healthcare Services,8900000000,7100000000
http://www.forbes.com/companies/cms-energy/,CMS Energy,http://www.forbes.com/companies/cms-energy/,United States of America,Electric Utilities,17400000000,6600000000
http://www.forbes.com/companies/pkn-orlen/,PKN Orlen,http://www.forbes.com/companies/pkn-orlen/,Poland,Oil & Gas Operations,17100000000,36000000000
http://www.forbes.com/companies/arab-bank/,Arab Bank,http://www.forbes.com/companies/arab-bank/,Jordan,Regional Banks,46400000000,2200000000
http://www.forbes.com/companies/china-southern-airlines/,China Southern Airlines,http://www.forbes.com/companies/china-southern-airlines/,China,Airline,27300000000,15900000000
http://www.forbes.com/companies/yamato-holdings/,Yamato Holdings,http://www.forbes.com/companies/yamato-holdings/,Japan,Trucking,10100000000,13800000000
http://www.forbes.com/companies/kawasaki-heavy-industries/,Kawasaki Heavy Industries,http://www.forbes.com/companies/kawasaki-heavy-industries/,Japan,Heavy Equipment,15900000000,13600000000
http://www.forbes.com/companies/brenntag/,Brenntag,http://www.forbes.com/companies/brenntag/,,Specialized Chemicals,7800000000,13000000000
http://www.forbes.com/companies/zimmer-holdings/,Zimmer Holdings,http://www.forbes.com/companies/zimmer-holdings/,United States of America,Medical Equipment & Supplies,9600000000,4600000000
http://www.forbes.com/companies/bank-of-ningbo/,Bank of Ningbo,http://www.forbes.com/companies/bank-of-ningbo/,China,Regional Banks,73900000000,3900000000
http://www.forbes.com/companies/general-growth-properties/,General Growth Properties,http://www.forbes.com/companies/general-growth-properties/,United States of America,Real Estate,25800000000,2500000000
http://www.forbes.com/companies/rexel/,Rexel,http://www.forbes.com/companies/rexel/,France,Electronics,14500000000,17300000000
http://www.forbes.com/companies/charter-communications/,Charter Communications,http://www.forbes.com/companies/charter-communications/,United States of America,Broadcasting & Cable,17300000000,8200000000
http://www.forbes.com/companies/netapp/,NetApp,http://www.forbes.com/companies/netapp/,United States of America,Computer Storage Devices,9000000000,6400000000
http://www.forbes.com/companies/starwood-hotels/,Starwood Hotels,http://www.forbes.com/companies/starwood-hotels/,United States of America,Hotels & Motels,8800000000,6100000000
http://www.forbes.com/companies/gjensidige-forsikring/,Gjensidige Forsikring,http://www.forbes.com/companies/gjensidige-forsikring/,Norway,Property & Casualty Insurance,17800000000,3800000000
http://www.forbes.com/companies/mol-hungarian-oil/,MOL Hungarian Oil,http://www.forbes.com/companies/mol-hungarian-oil/,Hungary,Oil & Gas Operations,21500000000,24200000000
http://www.forbes.com/companies/coach/,Coach,http://www.forbes.com/companies/coach/,United States of America,Apparel/Accessories,3500000000,5000000000
http://www.forbes.com/companies/london-stock-exchange/,London Stock Exchange,http://www.forbes.com/companies/london-stock-exchange/,United Kingdom of Great Britain and Northern Ireland,Investment Services,913600000000,1400000000
http://www.forbes.com/companies/uniqa/,Uniqa,http://www.forbes.com/companies/uniqa/,Austria,Diversified Insurance,40000000000,8500000000
http://www.forbes.com/companies/new-york-community/,New York Community,http://www.forbes.com/companies/new-york-community/,United States of America,Thrifts & Mortgage Finance,46900000000,1900000000
http://www.forbes.com/companies/campbell-soup/,Campbell Soup,http://www.forbes.com/companies/campbell-soup/,United States of America,Food Processing,8100000000,8300000000
http://www.forbes.com/companies/keyence/,Keyence,http://www.forbes.com/companies/keyence/,Japan,Electronics,7800000000,2600000000
http://www.forbes.com/companies/santos/,Santos,http://www.forbes.com/companies/santos/,Australia,Oil & Gas Operations,18400000000,3500000000
http://www.forbes.com/companies/dollar-tree/,Dollar Tree,http://www.forbes.com/companies/dollar-tree/,United States of America,Discount Stores,2800000000,7800000000
http://www.forbes.com/companies/taishin-financial-holdings/,Taishin Financial Holdings,http://www.forbes.com/companies/taishin-financial-holdings/,"Taiwan, Province of China[a]",Investment Services,95900000000,2500000000
http://www.forbes.com/companies/sharp/,Sharp,http://www.forbes.com/companies/sharp/,Japan,Consumer Electronics,22900000000,29200000000
http://www.forbes.com/companies/bank-of-nanjing/,Bank of Nanjing,http://www.forbes.com/companies/bank-of-nanjing/,China,Regional Banks,69600000000,3300000000
http://www.forbes.com/companies/delta-lloyd/,Delta Lloyd,http://www.forbes.com/companies/delta-lloyd/,Netherlands,Diversified Insurance,104700000000,8200000000
http://www.forbes.com/companies/industrivarden/,Industrivarden,http://www.forbes.com/companies/industrivarden/,Sweden,Investment Services,12400000000,1800000000
http://www.forbes.com/companies/smc-corp/,SMC Corp,http://www.forbes.com/companies/smc-corp/,Japan,Other Industrial Equipment,9000000000,3900000000
http://www.forbes.com/companies/sudzucker/,Südzucker,http://www.forbes.com/companies/sudzucker/,,Food Processing,12500000000,10400000000
http://www.forbes.com/companies/ambank-group/,AmBank Group,http://www.forbes.com/companies/ambank-group/,Malaysia,Regional Banks,40000000000,2600000000
http://www.forbes.com/companies/western-union/,Western Union,http://www.forbes.com/companies/western-union/,United States of America,Business & Personal Services,10200000000,5500000000
http://www.forbes.com/companies/suning-appliance/,Suning Appliance,http://www.forbes.com/companies/suning-appliance/,China,Specialty Stores,13600000000,17100000000
http://www.forbes.com/companies/turk-telekom/,Turk Telekom,http://www.forbes.com/companies/turk-telekom/,Turkey,Telecommunications services,8500000000,6900000000
http://www.forbes.com/companies/first-republic-bank/,First Republic Bank,http://www.forbes.com/companies/first-republic-bank/,United States of America,Regional Banks,42200000000,1600000000
http://www.forbes.com/companies/fiserv/,Fiserv,http://www.forbes.com/companies/fiserv/,United States of America,Software & Programming,9700000000,4800000000
http://www.forbes.com/companies/doosan/,Doosan,http://www.forbes.com/companies/doosan/,Korea (Republic of),Construction Services,29500000000,20000000000
http://www.forbes.com/companies/mediobanca/,Mediobanca,http://www.forbes.com/companies/mediobanca/,Italy,Regional Banks,103700000000,4400000000
http://www.forbes.com/companies/vedanta-resources/,Vedanta Resources,http://www.forbes.com/companies/vedanta-resources/,United Kingdom of Great Britain and Northern Ireland,Diversified Metals & Mining,43800000000,13700000000
http://www.forbes.com/companies/osaka-gas/,Osaka Gas,http://www.forbes.com/companies/osaka-gas/,Japan,Natural Gas Utilities,16000000000,14900000000
http://www.forbes.com/companies/easyjet/,EasyJet,http://www.forbes.com/companies/easyjet/,United Kingdom of Great Britain and Northern Ireland,Airline,7200000000,6600000000
http://www.forbes.com/companies/asahi-glass/,Asahi Glass,http://www.forbes.com/companies/asahi-glass/,Japan,Construction Materials,20800000000,13500000000
http://www.forbes.com/companies/byd/,BYD,http://www.forbes.com/companies/byd/,China,Auto & Truck Manufacturers,12900000000,8400000000
http://www.forbes.com/companies/partnerre/,PartnerRe,http://www.forbes.com/companies/partnerre/,Bermuda,Diversified Insurance,23000000000,5800000000
http://www.forbes.com/companies/wisconsin-energy/,Wisconsin Energy,http://www.forbes.com/companies/wisconsin-energy/,United States of America,Electric Utilities,14800000000,4500000000
http://www.forbes.com/companies/fairfax-financial/,Fairfax Financial,http://www.forbes.com/companies/fairfax-financial/,Canada,Property & Casualty Insurance,36000000000,5800000000
http://www.forbes.com/companies/kinnevik/,Kinnevik,http://www.forbes.com/companies/kinnevik/,Sweden,Investment Services,10500000000,200000000
http://www.forbes.com/companies/dongbu-insurance/,Dongbu Insurance,http://www.forbes.com/companies/dongbu-insurance/,Korea (Republic of),Property & Casualty Insurance,28300000000,11100000000
http://www.forbes.com/companies/colruyt/,Colruyt,http://www.forbes.com/companies/colruyt/,Belgium,Food Retail,4900000000,11100000000
http://www.forbes.com/companies/noble/,Noble,http://www.forbes.com/companies/noble/,Switzerland,Oil Services & Equipment,16200000000,4200000000
http://www.forbes.com/companies/bci-banco-credito/,BCI-Banco Credito,http://www.forbes.com/companies/bci-banco-credito/,Chile,Regional Banks,38500000000,3200000000
http://www.forbes.com/companies/molson-coors-brewing/,Molson Coors Brewing,http://www.forbes.com/companies/molson-coors-brewing/,United States of America,Beverages,15600000000,4200000000
http://www.forbes.com/companies/bank-leumi/,Bank Leumi,http://www.forbes.com/companies/bank-leumi/,Israel,Major Banks,103600000000,4600000000
http://www.forbes.com/companies/eurazeo/,Eurazeo,http://www.forbes.com/companies/eurazeo/,France,Investment Services,16900000000,5700000000
http://www.forbes.com/companies/hong-kong-exchanges/,Hong Kong Exchanges,http://www.forbes.com/companies/hong-kong-exchanges/,Hong Kong,Investment Services,11100000000,1000000000
http://www.forbes.com/companies/sears-holdings/,Sears Holdings,http://www.forbes.com/companies/sears-holdings/,United States of America,Department Stores,18300000000,36200000000
http://www.forbes.com/companies/alliance-data-systems/,Alliance Data Systems,http://www.forbes.com/companies/alliance-data-systems/,United States of America,Business & Personal Services,13200000000,4300000000
http://www.forbes.com/companies/el-puerto-de-liverpool/,El Puerto de Liverpool,http://www.forbes.com/companies/el-puerto-de-liverpool/,Mexico,Department Stores,7400000000,5800000000
http://www.forbes.com/companies/arch-capital-group/,Arch Capital Group,http://www.forbes.com/companies/arch-capital-group/,Bermuda,Property & Casualty Insurance,19600000000,3500000000
http://www.forbes.com/companies/fmc-technologies/,FMC Technologies,http://www.forbes.com/companies/fmc-technologies/,United States of America,Oil Services & Equipment,6600000000,7100000000
http://www.forbes.com/companies/verbund/,Verbund,http://www.forbes.com/companies/verbund/,Austria,Electric Utilities,17600000000,4300000000
http://www.forbes.com/companies/kintetsu/,Kintetsu,http://www.forbes.com/companies/kintetsu/,Japan,Railroads,18700000000,11900000000
http://www.forbes.com/companies/hcl-technologies/,HCL Technologies,http://www.forbes.com/companies/hcl-technologies/,India,Software & Programming,4200000000,4700000000
http://www.forbes.com/companies/experian/,Experian,http://www.forbes.com/companies/experian/,Ireland,Business & Personal Services,8200000000,4800000000
http://www.forbes.com/companies/e-mart/,E-mart,http://www.forbes.com/companies/e-mart/,Korea (Republic of),Discount Stores,12400000000,11900000000
http://www.forbes.com/companies/ww-wustenrot/,W&W-Wüstenrot,http://www.forbes.com/companies/ww-wustenrot/,,Investment Services,100100000000,9000000000
http://www.forbes.com/companies/sabesp/,Sabesp,http://www.forbes.com/companies/sabesp/,Brazil,Diversified Utilities,12800000000,5300000000
http://www.forbes.com/companies/red-electrica/,Red Eléctrica,http://www.forbes.com/companies/red-electrica/,Spain,Electric Utilities,13000000000,2300000000
http://www.forbes.com/companies/intuit/,Intuit,http://www.forbes.com/companies/intuit/,United States of America,Software & Programming,4700000000,4200000000
http://www.forbes.com/companies/goldcorp/,Goldcorp,http://www.forbes.com/companies/goldcorp/,Canada,Diversified Metals & Mining,29600000000,3800000000
http://www.forbes.com/companies/dai-nippon-printing/,Dai Nippon Printing,http://www.forbes.com/companies/dai-nippon-printing/,Japan,Printing & Publishing,14700000000,14700000000
http://www.forbes.com/companies/quinenco/,Quinenco,http://www.forbes.com/companies/quinenco/,Chile,Conglomerates,56700000000,8600000000
http://www.forbes.com/companies/mitsubishi-ufj-lease/,Mitsubishi UFJ Lease,http://www.forbes.com/companies/mitsubishi-ufj-lease/,Japan,Rental & Leasing,41300000000,7200000000
http://www.forbes.com/companies/saputo/,Saputo,http://www.forbes.com/companies/saputo/,Canada,Food Processing,5200000000,8500000000
http://www.forbes.com/companies/delta-electronics/,Delta Electronics,http://www.forbes.com/companies/delta-electronics/,"Taiwan, Province of China[a]",Electronics,6300000000,5800000000
http://www.forbes.com/companies/cpfl-energia/,CPFL Energia,http://www.forbes.com/companies/cpfl-energia/,Brazil,Electric Utilities,13200000000,7200000000
http://www.forbes.com/companies/chiba-bank/,Chiba Bank,http://www.forbes.com/companies/chiba-bank/,Japan,Major Banks,112300000000,2200000000
