mc_id,game_title,year_published,made_by,console,press_rating,player_rating,age_rating
metacritic_10888,Hunter: The Reckoning Redeemer,2003-01-01,High Voltage Software,Xbox,72.0,7.2,M
metacritic_10889,Spyro: Attack of the Rhynocs,2003-01-01,Digital Eclipse,Game Boy Advance,72.0,6.9,E
metacritic_10890,James Bond 007: Agent Under Fire,2001-01-01,EA Redwood Shores,PS2,72.0,7.9,T
metacritic_10891,The Scorpion King: Sword of Osiris,2002-01-01,WayForward,Game Boy Advance,72.0,8.2,E
metacritic_10892,Wattam,2019-01-01,Funomena,PS4,72.0,6.5,E10+
metacritic_10893,Death's Gambit,2018-01-01,White Rabbit Interactive,PS4,72.0,7.2,T
metacritic_10894,Shank 2,2012-01-01,Klei Entertainment,PC,72.0,6.4,M
metacritic_10895,Hidden & Dangerous,2000-01-01,Illusion Softworks,Dreamcast,72.0,8.3,M
metacritic_10896,El Hijo: A Wild West Tale,2021-01-01,Honig Studios,Switch,72.0,,E
metacritic_10897,Uru: The Path of the Shell,2004-01-01,Cyan Worlds,PC,72.0,7.0,E
metacritic_10898,10 Second Ninja,2014-01-01,GameDesignDan,PC,72.0,7.1,
metacritic_10899,Dragon Ball: Fusions,2016-01-01,Ganbarion,3DS,72.0,8.0,T
metacritic_10900,Turnip Boy Commits Tax Evasion,2021-01-01,Yukon Wainczak,PC,72.0,7.1,
metacritic_10901,Tannenberg,2020-01-01,M2H,Xbox One,72.0,6.7,M
metacritic_10902,WWE 2K22,2022-01-01,"Take-Two Interactive,Visual Concepts",PC,72.0,5.9,T
metacritic_10903,Jam Sessions,2007-01-01,Plato,DS,72.0,5.3,E10+
metacritic_10904,Guitar Hero: On Tour Decades,2008-01-01,Vicarious Visions,DS,72.0,6.8,E10+
metacritic_10905,Killing Floor,2009-01-01,Tripwire Interactive,PC,72.0,8.6,M
metacritic_10906,Battletoads,2020-01-01,"Rare Ltd.,Dlala Studios",Xbox One,72.0,6.5,E10+
metacritic_10907,Kitty Powers' Matchmaker,2017-01-01,STELLAR ENTERTAINMENT SOFTWARE LTD,PS4,72.0,6.3,T
metacritic_10908,Dark Sector,2008-01-01,Digital Extremes,Xbox 360,72.0,7.4,M
metacritic_10909,Marvel's Guardians of the Galaxy - Episode 2: Under Pressure,2017-01-01,Telltale Games,PC,72.0,6.0,T
metacritic_10910,Phoenotopia: Awakening,2020-01-01,Cape Cosmic,Switch,72.0,8.3,E10+
metacritic_10911,Tembo the Badass Elephant,2015-01-01,Game Freak,PS4,72.0,6.7,E10+
metacritic_10912,Lichtspeer,2016-01-01,Lichthund,PC,72.0,7.5,
metacritic_10913,Capcom Classics Collection Vol. 2,2006-01-01,Digital Eclipse,Xbox,72.0,7.0,T
metacritic_10914,Batman: Arkham City - Harley Quinn's Revenge,2012-01-01,Rocksteady Studios,Xbox 360,72.0,6.9,T
metacritic_10915,Evil Dead: The Game,2022-01-01,Saber Interactive,Xbox Series X,72.0,6.2,M
metacritic_10916,Borderlands 2: Sir Hammerlock's Big Game Hunt,2013-01-01,Gearbox Software,Xbox 360,72.0,6.4,M
metacritic_10917,Super Swing Golf,2006-01-01,"Tecmo,Ntreev Soft",Wii,72.0,7.8,E10+
metacritic_10918,Metal Gear Solid V: Metal Gear Online,2015-01-01,Kojima Productions,PS4,72.0,7.0,
metacritic_10919,The Walking Dead: The Telltale Series - The Final Season Episode 1: Done Running,2018-01-01,Telltale Games,Xbox One,72.0,7.7,
metacritic_10920,Majin and the Forsaken Kingdom,2010-01-01,Game Republic,PS3,72.0,7.9,T
metacritic_10921,Potion Permit,2022-01-01,MassHive Media,Switch,72.0,6.4,E
metacritic_10922,Martha is Dead,2022-01-01,LKA,PlayStation 5,72.0,5.9,M
metacritic_10923,Overlord II,2009-01-01,Triumph Studios,PS3,72.0,7.8,T
metacritic_10924,Star Trek: Resurgence,2023-01-01,Dramatic Labs,Xbox Series X,72.0,6.7,T
metacritic_10925,Fe,2018-01-01,Zoink!,Switch,72.0,6.7,E
metacritic_10926,FIFA Soccer 10,2009-01-01,EA Sports,PC,72.0,4.7,E
metacritic_10927,Bear and Breakfast,2022-01-01,"Gummy Cat Studio,Gummy Cat",Switch,72.0,4.4,E10+
metacritic_10928,FIFA Manager 12,2011-01-01,Bright Future GmbH,PC,72.0,4.5,E
metacritic_10929,Breakers Collection,2023-01-01,QUByte Interactive,PlayStation 5,72.0,,E10+
metacritic_10930,RollerCoaster Tycoon 3: Complete Edition,2020-01-01,Frontier Developments,Switch,72.0,7.6,
metacritic_10931,Metal Max Xeno Reborn,2022-01-01,Kadokawa,PS4,72.0,,T
metacritic_10932,The Splatters,2012-01-01,SpikySnail Games Studio,Xbox 360,72.0,8.3,E
metacritic_10933,Minecraft Dungeons,2020-01-01,Mojang AB,Switch,72.0,6.9,E10+
metacritic_10934,Mugsters,2018-01-01,Reinkout Games,PS4,72.0,,T
metacritic_10935,Layton's Mystery Journey: Katrielle and The Millionaires' Conspiracy,2017-01-01,"Level 5,h.a.n.d. Inc.",3DS,72.0,6.3,E10+
metacritic_10936,Divinity II: The Dragon Knight Saga,2011-01-01,Larian Studios Games,Xbox 360,72.0,8.0,M
metacritic_10937,Dimension Drive,2017-01-01,2Awesome Studio,Switch,72.0,6.7,E10+
metacritic_10938,de Blob,2018-01-01,Blue Tongue Entertainment,Switch,72.0,7.3,E
metacritic_10939,Daemon X Machina,2020-01-01,Marvelous First Studio,PC,72.0,7.0,
metacritic_10940,Mordheim: City of the Damned,2016-01-01,Rogue Factor,PS4,72.0,6.6,M
metacritic_10941,Total War: WARHAMMER - Call of the Beastmen,2016-01-01,Creative Assembly,PC,72.0,4.5,
metacritic_10942,Demetrios - The BIG Cynical Adventure,2016-01-01,COWCAT,PC,72.0,7.5,
metacritic_10943,PixelJunk Monsters: Ultimate,2013-01-01,Double Eleven,PC,72.0,7.4,E
metacritic_10944,Assassin's Creed Rogue,2014-01-01,"Ubisoft,Ubisoft Sofia",Xbox 360,72.0,7.3,M
metacritic_10945,Command & Conquer: Red Alert 3 - Commander's Challenge,2009-01-01,EA LA,Xbox 360,72.0,6.8,T
metacritic_10946,Albion Online,2017-01-01,Sandbox Interactive,PC,72.0,5.3,
metacritic_10947,All-Star Baseball 2005,2004-01-01,Acclaim,PS2,72.0,8.6,E
metacritic_10948,DodoGo! Robo,2011-01-01,Alien After All,DS,72.0,,E
metacritic_10949,Legend of Kay,2005-01-01,Neon Studios,PS2,72.0,7.6,E10+
metacritic_10950,Nintendogs + Cats: French Bulldog & New Friends,2011-01-01,Nintendo,3DS,71.0,7.1,E
metacritic_10951,IndyCar Series 2005,2004-01-01,Codemasters,Xbox,72.0,,E
metacritic_10952,Shiren the Wanderer,2010-01-01,ChunSoft,Wii,71.0,8.0,T
metacritic_10953,X2: The Threat,2003-01-01,Egosoft,PC,72.0,7.2,T
metacritic_10954,Capcom Beat 'Em Up Bundle,2018-01-01,Capcom,PS4,71.0,5.1,T
metacritic_10955,Turok: Evolution,2002-01-01,RFX Interactive,Game Boy Advance,72.0,8.1,T
metacritic_10956,Just Dance 2018,2017-01-01,Ubisoft Paris,Switch,71.0,5.6,E10+
metacritic_10957,Red Faction: Armageddon,2011-01-01,Volition Inc.,Xbox 360,71.0,6.9,M
metacritic_10958,Frogger 2: Swampy's Revenge,2000-01-01,"Hasbro Interactive,Blitz Games",PC,72.0,8.4,E
metacritic_10959,Pumpkin Jack,2020-01-01,Nicolas Meyssonnier,PC,71.0,7.7,
metacritic_10960,The Crew,2014-01-01,"Ubisoft Reflections,Ivory Tower",PC,71.0,6.3,T
metacritic_10961,Dead Rising Triple Pack,2016-01-01,Capcom,PS4,71.0,6.7,
metacritic_10962,SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,2020-01-01,Purple Lamp Studios,Xbox One,71.0,8.6,E10+
metacritic_10963,Tiger Woods PGA Tour 07,2007-01-01,EA Redwood Shores,Wii,71.0,6.9,E
metacritic_10964,Ar tonelico II: Melody of Metafalica,2009-01-01,Gust,PS2,71.0,8.2,T
metacritic_10965,Killer Is Dead: Nightmare Edition,2014-01-01,Grasshopper Manufacture,PC,71.0,6.5,M
metacritic_10966,Battlefield Hardline,2015-01-01,Visceral Games,Xbox One,71.0,5.3,M
metacritic_10967,Puzzle Quest: Challenge of the Warlords,2007-01-01,Vicious Cycle,Wii,71.0,6.2,E10+
metacritic_10968,Rayman Origins,2012-01-01,UBlart Montpellier,3DS,71.0,6.3,E10+
metacritic_10969,Forspoken: In Tanta We Trust,2023-01-01,Luminous Productions,PlayStation 5,71.0,6.5,
metacritic_10970,Brigandine: The Legend of Runersia,2020-01-01,Matrix Software,PS4,71.0,8.1,T
metacritic_10971,SD Gundam Battle Alliance,2022-01-01,"Bandai Namco Games,Artdink",Xbox Series X,71.0,7.0,T
metacritic_10972,Screencheat,2014-01-01,Samurai Punk,PC,71.0,6.5,
metacritic_10973,Forgive me Father,2022-01-01,Byte Barrel,PC,71.0,6.8,
metacritic_10974,MX vs. ATV Unleashed,2006-01-01,Rainbow Studios,PC,71.0,7.3,E
metacritic_10975,Hyperdimension Neptunia U: Action Unleashed,2015-01-01,Tamsoft,PlayStation Vita,71.0,7.0,T
metacritic_10976,Circus Electrique,2022-01-01,Zen Studios,PlayStation 5,71.0,,
metacritic_10977,Back to the Future: The Game - Episode III: Citizen Brown,2011-01-01,Telltale Games,PC,71.0,6.0,E
metacritic_10978,Assassin's Creed IV: Black Flag - Freedom Cry,2013-01-01,Ubisoft Montreal,PS4,71.0,6.4,M
metacritic_10979,The Walking Dead: Season Two Episode 4 - Amid the Ruins,2014-01-01,Telltale Games,Xbox 360,71.0,7.2,M
metacritic_10980,Toy Odyssey: The Lost and Found,2016-01-01,Hikergames,Xbox One,71.0,7.0,E10+
metacritic_10981,Big Sky: Infinity,2012-01-01,"VooFoo Studios,Boss Baddie",PlayStation Vita,71.0,5.2,E
metacritic_10982,Grow Up,2016-01-01,Ubisoft Reflections,PC,71.0,7.4,E
metacritic_10983,Electroplankton,2006-01-01,indieszero,DS,71.0,7.0,E
metacritic_10984,Senran Kagura: Estival Versus,2017-01-01,Tamsoft,PC,71.0,7.2,
metacritic_10985,OddBallers,2023-01-01,Game Swing,Switch,71.0,,E10+
metacritic_10986,Jak and Daxter: The Lost Frontier,2009-01-01,High Impact Games,Playstation Portable,71.0,6.9,E10+
metacritic_10987,Ninja Gaiden: Master Collection,2021-01-01,Team Ninja,PC,71.0,7.3,M
metacritic_10988,Minecraft Legends,2023-01-01,"Mojang AB,Blackbird Interactive",Xbox Series X,71.0,6.6,E10+
metacritic_10989,Sherlock Holmes: Crimes & Punishments,2014-01-01,Frogwares,Xbox One,71.0,6.8,M
metacritic_10990,Mighty Goose,2021-01-01,Blastmode,PC,71.0,7.3,
metacritic_10991,Wolfenstein,2009-01-01,"id Software,Raven Software",PS3,71.0,8.2,M
metacritic_10992,uDraw Studio,2010-01-01,THQ,Wii,71.0,,E
metacritic_10993,Moon,2009-01-01,Renegade Kid,DS,71.0,7.5,T
metacritic_10994,Gyromancer,2009-01-01,"Square Enix,PopCap",PC,71.0,6.5,T
metacritic_10995,Pokemon Violet,2022-01-01,Game Freak,Switch,71.0,4.0,E
metacritic_10996,DreamWorks Bee Movie Game,2007-01-01,Beenox,Xbox 360,71.0,8.0,E
metacritic_10997,Lords of Xulima,2014-01-01,Numantian Games,PC,71.0,7.8,
metacritic_10998,Minecraft: Story Mode - Episode 4: A Block and a Hard Place,2015-01-01,Telltale Games,Xbox One,71.0,6.8,E10+
metacritic_10999,Fall of Porcupine,2023-01-01,"BUNTSPECHT.GAMES,Critical Rabbit",PC,71.0,,
metacritic_11000,Mortal Kombat: Armageddon,2007-01-01,JGI Entertainment,Wii,71.0,8.2,M
metacritic_11001,Brothers in Arms: Earned in Blood,2005-01-01,Gearbox Software,PS2,71.0,8.0,M
metacritic_11002,Somerville,2022-01-01,Jumpship,PC,71.0,4.9,
metacritic_11003,Shakedown Hawaii,2019-01-01,Vblank Entertainment Inc.,PC,71.0,4.6,T
metacritic_11004,World of Final Fantasy Maxima,2018-01-01,Square Enix,PS4,71.0,7.1,E10+
metacritic_11005,G1 Jockey 3,2003-01-01,Koei/Inis,PS2,71.0,8.2,E
metacritic_11006,Wild ARMs 5,2007-01-01,Media.Vision,PS2,71.0,7.8,T
metacritic_11007,Scarface: The World Is Yours,2007-01-01,Radical Entertainment,Wii,71.0,8.4,M
metacritic_11008,Minecraft: Story Mode Season Two - Episode 1: Hero in Residence,2017-01-01,Telltale Games,Xbox One,71.0,4.6,E10+
metacritic_11009,Star Wars: The Force Unleashed,2008-01-01,Krome Studios,Wii,71.0,8.1,T
metacritic_11010,Star Wars: The Clone Wars,2003-01-01,Pandemic Studios,Xbox,71.0,7.7,T
metacritic_11011,Godzilla: Destroy All Monsters Melee,2003-01-01,"Pipeworks Software, Inc.",Xbox,71.0,7.0,T
metacritic_11012,ToeJam & Earl III: Mission to Earth,2002-01-01,ToeJam & Earl Productions,Xbox,71.0,6.9,T
metacritic_11013,The King of Fighters 2000/2001,2003-01-01,SNK Playmore,PS2,71.0,8.7,T
metacritic_11014,F1 World Grand Prix,2000-01-01,Video System,PC,71.0,6.9,E
metacritic_11015,Aero the Acro-bat,2002-01-01,Atomic Planet Entertainment,Game Boy Advance,71.0,7.5,E
metacritic_11016,Ballistics,2001-01-01,GRIN,PC,71.0,7.4,E
metacritic_11017,Conarium,2017-01-01,Zoetrope Interactive,PC,71.0,6.2,T
metacritic_11018,Resident Evil 3: Nemesis,2001-01-01,"Capcom,Hi Corp",PC,71.0,8.7,M
metacritic_11019,Dead Island,2011-01-01,Techland,PS3,71.0,6.7,M
metacritic_11020,Star Wars Galactic Battlegrounds: Clone Campaigns,2002-01-01,LucasArts,PC,71.0,7.6,T
metacritic_11021,Kirby: Squeak Squad,2006-01-01,"Flagship,HAL Labs",DS,71.0,7.8,E
metacritic_11022,Anarchy Reigns,2013-01-01,PlatinumGames,PS3,71.0,8.1,M
metacritic_11023,Fallen Earth: Welcome to the Apocalypse,2009-01-01,"Fallen Earth, LLC",PC,71.0,7.0,M
metacritic_11024,Spectrobes: Origins,2009-01-01,Genki,Wii,71.0,8.3,E10+
metacritic_11025,Disney Magical World,2014-01-01,h.a.n.d. Inc.,3DS,71.0,7.5,E
metacritic_11026,Tom Clancy's Rainbow Six Extraction,2022-01-01,Ubisoft Montreal,Xbox Series X,71.0,5.9,M
metacritic_11027,Echo: Secrets of the Lost Cavern,2005-01-01,Kheops Studio,PC,71.0,6.3,E
metacritic_11028,LEGO Marvel's Avengers,2016-01-01,TT Games,Xbox One,71.0,6.2,E10+
metacritic_11029,Oceanhorn 2: Knights of the Lost Realm,2020-01-01,Cornfox & Bros.,Switch,71.0,8.1,T
metacritic_11030,God's Trigger,2019-01-01,"Techland,ONE MORE LEVEL",PS4,71.0,7.4,M
metacritic_11031,Nintendogs + Cats: Toy Poodle & New Friends,2011-01-01,Nintendo,3DS,71.0,7.5,E
metacritic_11032,Tower of Guns,2015-01-01,Terrible Posture Games,Xbox One,71.0,6.1,E10+
metacritic_11033,Dead Rising Triple Pack,2016-01-01,Capcom,Xbox One,71.0,7.5,
metacritic_11034,DarkStar One,2006-01-01,"Ascaron Entertainment GmbH,Ascaron Entertainment",PC,71.0,7.1,T
metacritic_11035,Amnesia: Memories,2022-01-01,Idea Factory,Switch,71.0,,T
metacritic_11036,Bound,2016-01-01,"SCE Santa Monica,Plastic Studios",PS4,71.0,7.1,E10+
metacritic_11037,Young Thor,2010-01-01,Frima Studio,Playstation Portable,71.0,7.9,E10+
metacritic_11038,ASTRONEER,2019-01-01,System Era Softworks,PC,71.0,7.2,E
metacritic_11039,The Dark Pictures Anthology: Little Hope,2020-01-01,Supermassive Games,PS4,71.0,6.8,M
metacritic_11040,Steep,2016-01-01,Ubisoft Annecy,PS4,71.0,6.4,T
metacritic_11041,Payday 2: Crimewave Edition,2015-01-01,Overkill Software,PS4,71.0,4.2,M
metacritic_11042,Dead by Daylight,2016-01-01,Behaviour Interactive,PC,71.0,5.5,M
metacritic_11043,Job Simulator,2016-01-01,Owlchemy Labs,PS4,71.0,7.6,E10+
metacritic_11044,Nanostray,2005-01-01,Shin'en,DS,71.0,7.7,E
metacritic_11045,Phantasy Star Online Episode III: C.A.R.D. Revolution,2004-01-01,Sonic Team,GameCube,71.0,8.1,T
metacritic_11046,Just Cause 3,2015-01-01,Avalanche Studios,Xbox One,71.0,6.9,M
metacritic_11047,Saints Row IV: Re-Elected,2020-01-01,Volition Inc.,Switch,71.0,7.2,M
metacritic_11048,Dyscourse,2015-01-01,Owlchemy Labs,PC,71.0,4.9,
metacritic_11049,Pawarumi,2019-01-01,Manufacture 43,Xbox One,71.0,,E10+
metacritic_11050,Dragon Ball Z: Burst Limit,2008-01-01,"Dimps Corporation,Namco Bandai Games",PS3,71.0,7.2,T
metacritic_11051,Trek to Yomi,2022-01-01,Flying Wild Hog,PC,71.0,6.2,
metacritic_11052,NES Remix,2013-01-01,indieszero,Wii U,71.0,7.3,E
metacritic_11053,Deponia,2016-01-01,Daedalic Entertainment,PS4,71.0,6.7,T
metacritic_11054,Medal of Honor Heroes,2006-01-01,Team Fusion,Playstation Portable,71.0,7.9,T
metacritic_11055,CT Special Forces,2004-01-01,LSP,Game Boy Advance,71.0,7.9,T
metacritic_11056,RIDE 3,2018-01-01,"MileStone Inc.,Milestone S.r.l",PS4,71.0,6.1,E
metacritic_11057,NBA Live 06,2005-01-01,EA Canada,PC,71.0,7.3,E
metacritic_11058,ANNO: Mutationem,2022-01-01,ThinkingStars,PC,71.0,6.8,
metacritic_11059,Clea 2,2021-01-01,Sekai Games,Switch,71.0,,T
metacritic_11060,Team Sonic Racing,2019-01-01,Sumo Digital,Switch,71.0,7.2,E
metacritic_11061,Styx: Master of Shadows,2014-01-01,Cyanide,PC,71.0,7.2,M
metacritic_11062,Tumblestone,2016-01-01,Ty Taylor and Mario Castaneda,Xbox One,71.0,6.0,E
metacritic_11063,Sega Superstars Tennis,2008-01-01,Sumo Digital,Wii,71.0,7.0,E10+
metacritic_11064,The Typing of the Dead: Overkill,2013-01-01,Modern Dream,PC,71.0,7.5,M
metacritic_11065,Penarium,2015-01-01,Self Made Miracle,PS4,71.0,6.2,T
metacritic_11066,UEFA Champions League 2006-2007,2007-01-01,EA Canada,Playstation Portable,71.0,5.8,E
metacritic_11067,Disney Infinity,2013-01-01,Avalanche Software,Wii U,71.0,7.5,E10+
metacritic_11068,Sacred 2: Fallen Angel,2009-01-01,"Ascaron Entertainment GmbH,Ascaron Entertainment",Xbox 360,71.0,7.4,M
metacritic_11069,Hotshot Racing,2020-01-01,Lucky Mountain Games,PC,71.0,6.5,
metacritic_11070,Shank,2010-01-01,Klei Entertainment,Xbox 360,71.0,6.5,M
metacritic_11071,Syberia II,2004-01-01,Microids,Xbox,71.0,7.4,T
metacritic_11072,God Eater 3,2019-01-01,"Bandai Namco Games,Marvelous First Studio",PC,71.0,6.5,T
metacritic_11073,Minecraft: Story Mode Season Two - Episode 3: Jailhouse Block,2017-01-01,Telltale Games,PC,71.0,7.5,
metacritic_11074,SaGa Frontier Remastered,2021-01-01,"Square Enix,Bullets",Switch,71.0,7.2,T
metacritic_11075,Surgeon Simulator 2013,2013-01-01,Bossa Studios,PC,71.0,6.0,
metacritic_11076,Spidersaurs,2022-01-01,WayForward,Switch,71.0,,E10+
metacritic_11077,Factotum 90,2016-01-01,TACS Games,Xbox One,71.0,5.9,E
metacritic_11078,Record of Agarest War,2010-01-01,Compile Heart,Xbox 360,71.0,6.2,T
metacritic_11079,Yu-Gi-Oh! Legacy of the Duelist: Link Evolution,2020-01-01,Konami,PS4,71.0,5.9,T
metacritic_11080,Battle Realms: Winter of the Wolf,2002-01-01,Liquid Entertainment,PC,71.0,8.4,T
metacritic_11081,Pool Panic,2018-01-01,Rekim,Switch,71.0,7.0,E10+
metacritic_11082,The Council - Episode 3: Ripples,2018-01-01,Big Bad Wolf,PC,71.0,7.0,
metacritic_11083,Cubivore: Survival of the Fittest,2002-01-01,Nintendo,GameCube,71.0,8.1,E
metacritic_11084,Alien Breed: Impact,2010-01-01,Team17,PS3,71.0,6.3,T
metacritic_11085,Stuntman,2002-01-01,Reflections Interactive,PS2,71.0,5.6,T
metacritic_11086,Silent Hunter II,2001-01-01,Ultimation Inc.,PC,71.0,7.5,E
metacritic_11087,NBA Courtside 2002,2002-01-01,Left Field Productions,GameCube,71.0,7.4,E
metacritic_11088,Magic & Mayhem: The Art of Magic,2001-01-01,Charybdis,PC,71.0,7.0,T
metacritic_11089,Mobile Suit Gundam: Zeonic Front,2002-01-01,Sunrise Interactive,PS2,71.0,8.7,T
metacritic_11090,Project Eden,2001-01-01,Core Design Ltd.,PS2,71.0,7.8,T
metacritic_11091,Loot Rascals,2017-01-01,Hollow Ponds,PS4,71.0,5.4,E10+
metacritic_11092,Titan Quest: Ragnarok,2017-01-01,"Iron Lore Entertainment,Pieces Interactive",PC,71.0,7.0,T
metacritic_11093,Mega Man Legacy Collection 2,2017-01-01,"Capcom,Now Production,Bullets",PS4,71.0,6.6,E10+
metacritic_11094,Poker Night at the Inventory,2010-01-01,Telltale Games,PC,71.0,7.0,E10+
metacritic_11095,Shadow of Destiny,2002-01-01,Runecraft,PC,71.0,7.8,T
metacritic_11096,Assassin's Creed Rogue Remastered,2018-01-01,Ubisoft,Xbox One,71.0,7.1,M
metacritic_11097,Call of Duty: WWII - The Resistance,2018-01-01,Sledgehammer Games,PS4,71.0,2.8,M
metacritic_11098,The Centennial Case: A Shijima Story,2022-01-01,h.a.n.d. Inc.,PlayStation 5,71.0,5.8,T
metacritic_11099,Zone of the Enders: The 2nd Runner MARS,2018-01-01,Cygames,PS4,71.0,7.9,T
metacritic_11100,J.U.L.I.A.: Among the Stars,2014-01-01,Cardboard Box Entertainment,PC,71.0,7.7,
metacritic_11101,ANNO: Mutationem,2022-01-01,"Shenzhen Leiting Information Technology Co., Ltd.",PlayStation 5,71.0,6.9,T
metacritic_11102,DmC: Devil May Cry - Vergil's Downfall,2013-01-01,Ninja Theory,PS3,71.0,6.0,M
metacritic_11103,Out of Line,2021-01-01,Nerd Monkeys,Switch,71.0,7.0,
metacritic_11104,Mario Party 6,2004-01-01,Hudson Soft,GameCube,71.0,7.9,E
metacritic_11105,Choplifter HD,2012-01-01,InXile Entertainment,PS3,71.0,4.9,T
metacritic_11106,Collection of SaGa: Final Fantasy Legend,2020-01-01,"Square Enix,Racjin",Switch,71.0,6.9,E10+
metacritic_11107,Europa Universalis III: Divine Wind,2010-01-01,Paradox Development Studio,PC,71.0,8.6,E10+
metacritic_11108,Arktika.1,2017-01-01,4A Games,PC,71.0,7.9,
metacritic_11109,Alwa's Awakening,2017-01-01,Elden Pixels,PC,71.0,7.0,E
metacritic_11110,Cathedral,2021-01-01,Decemberborn Interactive,Switch,71.0,6.5,E10+
metacritic_11111,Mutropolis,2021-01-01,Pirita Studio,PC,71.0,7.8,
metacritic_11112,Jolly Rover,2010-01-01,Brawsome,PC,71.0,7.8,E10+
metacritic_11113,Maneater,2020-01-01,"Tripwire Interactive,Blindside Interactive",Xbox One,71.0,7.0,M
metacritic_11114,Soldner-X 2: Final Prototype,2015-01-01,SideQuest Studios,PlayStation Vita,71.0,6.9,E
metacritic_11115,The Longest Road on Earth,2021-01-01,Brainwash Gang,PC,71.0,6.1,
metacritic_11116,The Fancy Pants Adventures,2011-01-01,"Over the Top Games,EA 2D",PS3,71.0,7.3,E
metacritic_11117,Tales of Xillia 2,2014-01-01,Bandai Namco Games,PS3,71.0,8.2,T
metacritic_11118,Teslagrad 2,2023-01-01,Rain Games,PC,71.0,,
metacritic_11119,WWE '12,2011-01-01,Yuke's,Xbox 360,71.0,6.4,T
metacritic_11120,UFO: Afterlight,2007-01-01,Altar Interactive,PC,71.0,7.6,T
metacritic_11121,HyperParasite,2020-01-01,"Troglobytes Games, S.L.",Switch,71.0,8.0,M
metacritic_11122,StarBlox Inc.,2019-01-01,IlluminationGames,Switch,71.0,6.8,E10+
metacritic_11123,March of the Eagles,2013-01-01,Paradox Development Studio,PC,71.0,6.9,
metacritic_11124,The Forest Quartet,2022-01-01,Mads & Friends,PlayStation 5,71.0,,
metacritic_11125,My Word Coach,2007-01-01,Ubisoft,DS,71.0,6.8,
metacritic_11126,Xeodrifter,2018-01-01,Atooi LLC,Switch,71.0,6.2,E10+
metacritic_11127,One Piece: Pirate Warriors 2,2013-01-01,Omega Force,PS3,71.0,7.7,T
metacritic_11128,Story of Seasons: Pioneers of Olive Town,2021-01-01,"Three Rings,Marvelous Inc.",Switch,71.0,7.1,E
metacritic_11129,Battleborn,2016-01-01,Gearbox Software,Xbox One,71.0,7.1,T
metacritic_11130,One Night Stand,2019-01-01,"Kinmoku,Poppy Works",Switch,71.0,,M
metacritic_11131,DOOM VFR,2017-01-01,id Software,PS4,71.0,7.5,M
metacritic_11132,The Amazing Spider-Man,2012-01-01,Beenox,PS3,71.0,7.4,T
metacritic_11133,Disney Infinity 2.0 Edition,2014-01-01,Avalanche Software,PS4,71.0,5.8,E10+
metacritic_11134,Aces of the Luftwaffe: Squadron,2017-01-01,HandyGames,Switch,71.0,6.6,E10+
metacritic_11135,Megadimension Neptunia VII,2016-01-01,"Idea Factory,Compile Heart",PS4,71.0,7.4,T
metacritic_11136,LEGO Indiana Jones 2: The Adventure Continues,2009-01-01,Traveller's Tales,Xbox 360,71.0,7.5,E10+
metacritic_11137,The Bard's Tale IV: Barrows Deep,2018-01-01,InXile Entertainment,PC,71.0,6.5,
metacritic_11138,No Straight Roads,2020-01-01,Metronomik,Switch,71.0,5.4,E10+
metacritic_11139,Wonder Boy Collection,2022-01-01,Bliss Brain,PS4,71.0,,E
metacritic_11140,Nintendogs + Cats: Golden Retriever & New Friends,2011-01-01,Nintendo,3DS,71.0,7.2,E
metacritic_11141,Graffiti Kingdom,2005-01-01,Taito Corporation,PS2,71.0,7.1,E
metacritic_11142,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",2005-01-01,Traveller's Tales,PC,71.0,5.9,T
metacritic_11143,Space Interceptor: Project Freedom,2004-01-01,City Interactive,PC,71.0,5.7,T
