id,name,artist,tracks_track-name
lastfm-4539,Electronic,Jhonatan R.,"['Sound Electronic', 'F*ck Em All', 'Star Wars', 'I Found You', 'Infinite', 'New Game', 'Theocracy', 'Kill You', 'Download The Future', 'Music Is My Life']"
lastfm-4540,You Are The Music ...We're Just The Band,Trapeze,
lastfm-4541,Simon . -  Bridge Over Troubled Water,Simon .,
lastfm-4542,None Shall Escape the Judgement,Johnny Clarke,
lastfm-4543,The Condemned Art,Refugium Pecatorum,
lastfm-4544,Pools  Mercury,Jim Carroll,"['Train Surfing', 'Falling Down Laughing', ""Zeno's Law Of High-Heeled Shoes"", 'Desert Town', 'It Goes', 'Hairshirt Fracture', 'Cinco De Mayo', 'Message Left On A Phone Machine', 'The Beast Within', '8 Fragments For Kurt Cobain']"
lastfm-4545,Two Brothers,Abunai!,"['Two Brothers', 'Lord Hampton (live)', 'Two Brothers (version)']"
lastfm-4546,Judge Dread Rock Steady / She Was A Rough Rider,Prince Buster,"['Judge Dread', 'Shearing You', 'Nothing Takes The Place Of You', 'Ghost Dance', 'Rock With Feeling', 'Sweet Beat', 'The Appeal', 'Dark Street', 'Judge Dread Dance', 'Show It Now', 'Raise Your Hands', 'A Change Is Gonna Come', 'Rough Rider', 'Dreams to Remember', 'Scorcher', 'Hypocrites', 'Walk With Love', 'Taxation', 'Bye Bye Baby', 'Tenderness', 'Wine or Grind', ""Can't Keep on Running"", 'Closer Together', 'Going to the River']"
lastfm-4547,Trilogy,Christ Agony,"['Spell of Death', 'Hellspawn', 'Eternal Desires', 'Hail Darkness', 'Dying Star', 'Elysium', 'Downfall', 'Unvirtue Diabolical', 'Faithless', ""Necro'no'manticism"", 'Prophetical Part III']"
lastfm-4548,No More Shall We Part,Nick Cave,
lastfm-4549,The Singles Album,Billie Jo Spears,
lastfm-4550,The Empire Strikes Back,B. Element,"[""I'll never let you know"", 'entourage', 'Raise The Gain', 'To You', 'nowhere to run', 'devotion', 'why', 'Change', 'alive', 'hot wire', 'The Empire Strikes Back Mix-Tape (Basic Element vs. Alex Moreno)']"
lastfm-4551,Two White Monsters Around A  Table,Two White Monsters Around a Round Table,
lastfm-4552,Missing,M. Freeman,
lastfm-4553,Spirit In The Sky: The Best Of Norman Greenbaum,N. Greenbaum,"['Spirit in the Sky', 'Daddy I Know', 'Hook and Ladder', 'Skyline', 'Marcy', 'California Earthquake', 'The Day the Well Went Dry', 'The Eggplant That Ate Chicago', 'The Day They Sold Beer in Church', 'Gondoliers, Shakespeares, Overseers, Playboys, and Bums']"
lastfm-4554,Visions,C. Black,
lastfm-4555,Immersion,FANV,
lastfm-4556,Anxiety,Cut M. Skin,"['Anxiety', 'Sick Boy', 'Trouble']"
lastfm-4557,Joe Fiedler Trio -  Sacred Chrome Orb,Joe Fiedler Trio,
lastfm-4558,Remembrances,Anshlavs,"['Phase 2', 'Phase 3', 'Remebrance 1 (The Birth)', 'Remebrance 2 (Purification)', 'Remebrance 3 (Rain)', 'Phase 4', 'Remebrance 4 (Deviation)', 'Phase 5', 'Remebrance 5 (Confluence)']"
lastfm-4559,retro-electronica for pleasure,Apophallation,
lastfm-4560,Embryonic,T. Flaming Lips,"['Convinced of the Hex', 'The Sparrow Looks Up at the Machine', 'Evil', 'See the Leaves', 'If', 'Gemini Syringes', 'Your Bats', 'Powerless', ""The Ego's Last Stand"", 'Worm Mountain', 'Scorpio Sword', 'Silver Trembling Hands', 'Virgo Self-Esteem Broadcast', 'Watching the Planets']"
lastfm-4561,Music,Freqax,"['Animal X - Love Philosophy (Freqax remix)', 'Music box', 'Music box (Inventor remix)', 'Safe not']"
lastfm-4562,Body Talk,Baccara,
lastfm-4563,United Forces  Grind,devoured flesh regurgitation,
lastfm-4564,The Fool / Exquisite Corpse EP,Warpaint,
lastfm-4565,Jet Propelled Classics,Van Ludwig Orchestra,
lastfm-4566,Free Electricity For Magnetic Tape And Live Electronic Sound,M. Tanguy,
lastfm-4567,Yourself,Incubus (2),
lastfm-4568,Unspoken  The Music of Only Breath,Jami Sieber,
lastfm-4569,[explicit] Heartland Messenger,G. Trimble,
lastfm-4570,Trouble Bound,T. Blasters,"['Red Rose (Live)', 'Trouble Bound (Live)', 'Long White Cadillac (Live)', ""Cryin' For My Baby (Live)"", ""I'm Shakin' (Live)"", 'Blue Shadows (Live)', 'Help You Dream (Live)', 'Common Man (Live)', 'Hollywood Bed (Live)', 'Too Tired (Live)', 'I Wish You Would (Live)', ""Sadie's Back In Town (Live)"", 'Dark Night (Live)', 'So Long Baby Goodbye (Live)', 'American Music (Live)', 'One Bad Stud (Live)', 'Marie Marie (Live)']"
lastfm-4571,Enchantment,Evilfeast,"['Intro: Open the Mysteries from Beyond', 'Fullmoon Over the Eastern Woods', 'Tradition - Heritage - Destiny', 'The Wind & the Old Willows', 'Interlude: Passing the Meadows in Woe', 'Wolves of Hyperborean Frost', 'Summoning the Splendour Once Fallen', 'Outro: Descent Into the Starlit Spheres']"
lastfm-4572,Elevator To The,Full Load o. King,"['Grey Walk Oblivion - Part 1', 'Grey Walk Oblivion - Part 2', 'Grey Walk Oblivion - Part 3', 'Grey Walk Oblivion - Part 4', 'Envelope Infrared - Part 1', 'Envelope Infrared - Part 2', 'Envelope Infrared - Part 3', 'Envelope Infrared - Part 4']"
lastfm-4573,Gordon,G. Fights,"['Time machine', 'Dance quite well']"
lastfm-4574,Watch The Throne,Jay-Z,"['No Church In The Wild (Album Version (Explicit))', 'Lift Off (Album Version (Explicit))', 'Ni**as In Paris (Album Version (Explicit))', 'Otis (Album Version (Explicit))', 'Gotta Have It (Album Version (Explicit))', 'New Day (Album Version (Explicit))', ""That's My Bitch (Album Version (Explicit))"", 'Who Gon Stop Me (Album Version (Explicit))', 'Murder To Excellence (Album Version (Explicit))', 'Made In America (Album Version (Explicit))', 'Why I Love You (Album Version (Explicit))', 'HÃ¢â‚¬Â¢AÃ¢â‚¬Â¢M (Explicit Version)', 'Primetime (Album Version (Explicit))', 'The Joy (Album Version (Explicit))']"
lastfm-4575,Of Depression,Gravsorg,
lastfm-4576,Compilation,Various,
lastfm-4577,Purple,P. Angels,
lastfm-4578,The Spirit Music Jamia: Dance Of The Infidel,Me'Shell NdegÃƒÂ©ocello,
lastfm-4579,Tomorrow Belongs to Us,Kill Moda,"['Nobody Move', 'Exit Strategy']"
lastfm-4580,Cuts 3 (1984-1995),Queen,
lastfm-4581,Tennessee Dream,D. Lawson,"['Georgia Cracker', 'Reminiscing', 'Five Miles To Winchester', 'Happy Go Lucky', 'Old Virginia Waltz', 'Monroe Medley', ""Lover's Concerto"", 'Picking Wild Cherries', 'Silver Bird', 'Tennessee Dream', 'Sunny', 'New River Ride']"
lastfm-4582,Singles,Shrinnirs,
lastfm-4583,Surrender,K-Otic,
lastfm-4584,Garbage / Version,Garbage,"['Supervixen', 'Queer', 'Only Happy When It Rains', 'As Heaven Is Wide', 'Not My Idea', 'A Stroke of Luck', 'Vow', 'Stupid Girl', 'Dog New Tricks', 'My LoverÃ¢â‚¬â„¢s Box', 'Fix Me Now', 'Milk', 'Temptation Waits', 'I think IÃ¢â‚¬â„¢m paranoid', 'When I Grow Up', 'Medication', 'Special', 'Hammering in My Head', 'Push It', 'The Trick Is to Keep Breathing', 'Dumb', 'Sleep Together', 'Wicked Ways', 'You Look So Fine']"
lastfm-4585,Brokenret,Tigrics,"['Snyki', 'Boko (Katchkanari Acid Mix)', 'Volatile']"
lastfm-4586,Contrail Calligraphy,Concrete/Field,
lastfm-4587,Singles 2001-2010,Aairria,
lastfm-4588,The Punk Singles Collection,T. Lurkers,"['Shadow', '0', 'Love Story', 'Freak Show', 'Mass Media Believer', ""Ain't Got a Clue"", 'Ooh Ooh I Love You', ""I Don't Need to Tell Her"", 'Pills', 'Just Thirteen', 'Countdown', 'Out in the Dark', 'Little Ole Wine Drinker Me', 'This Dirty Town', ""Heroin (It's All Over)"", ""One Man's Meat"", ""Let's Dance Now (No Time To Be Strangers)"", 'Midnight Hour', 'Shut Out the Light', 'By The Heart', 'Go Ahead Punk Make My Day', 'Lucky John']"
lastfm-4589,THE SLIPSTREAM WORLD OF SAGNTID,SAGNTID,"['FLOODGATE MOODS', 'MALAYSIAN DREAM DOLLS', 'THE CINEMATIC QUALITY OF LOSING', 'THE SORE BONES OF BERGEN', 'SOME NASTY CRIME SCENE', 'DEVILDRIVER SERUM']"
lastfm-4590,Earth Vs The Wildhearts,T. Wildhearts,
lastfm-4591,New Wave Wipe-Out,Gods of Blitz,
lastfm-4592,Do The Conga,Black L.,
lastfm-4593,Flash Gordon (Original Soundtrack Music),Queen,
lastfm-4594,D. Stone -  Harvest Moon / Made In Bahrain 2010,D. Stone,"['Harvest Moon (Original Mix)', 'Harvest Moon (7 Skies Remix)', 'Made In Bahrain 2010 (Original Mix)']"
lastfm-4595,I'll  Your Shelter,Taylor D.,
lastfm-4596,Beyond Slavery,Romeo T.,"['Dabu Tar', ""Red Pioneer (Let's Bridge)"", 'Hard To Heart-Art', 'Let Beethoven Play', 'Love Service Man', 'Astro Cat', 'Blowing Your Front', 'You Body You', 'Sweet Dominion', 'Bless The Masses']"
lastfm-4597,Best Girl Wears My Crown (Rock Steady 1966-1968),T. Paragons,
lastfm-4598,The Lost Tapes EP,H. Productions,"['Boogaloo', 'Landslide (Remix)', 'What We Do (original mix)', 'Midnight Tease (instrumental)']"
lastfm-4599,A Ticket To Nowhere,Frostmoon Eclipse,Devoured
lastfm-4600,Longfingah -  Cityopian Spirit,Longfingah,"['Mr. Vincent', 'NottinÃ‚Â´ Changed', 'Strike Back']"
lastfm-4601,L.A. Ghost Stories,Haunted Ghost,
lastfm-4602,Never Give Up,F. Locks,"['Cone Now', 'Come Now', 'Dreadlocks Princess', 'Dread Locks Princess', ""Don't Wait"", ""Don't Wait For Me"", 'Never Give Up', 'Never Give Up (My Faith)', 'Throw Down Your Arms', 'My lord', 'My Lord And Savior', 'Black Star Liner', 'All Is Vanity', ""U Don't Know Love"", ""Mama Don't Know Love"", 'I Feel Like Job', ""Don't Sell Your Soul""]"
lastfm-4603,City Nightmare,A. Karakasis,
lastfm-4604,Such Power  Dangerous!,Cardinals F.,"['The Hammer Speaks', 'Such Power Is Dangerous!', 'Valkyries I Avenge', 'The Spear of Destiny', 'Antediluvian Dreams', 'Uncharted Seas', 'The Secret War']"
lastfm-4605,Energy God - The Very Best Of Elephant Man,Elephant Man,"['Pon De River Pon De Bank', 'Elephant Message', 'Krazy', 'Signal De Plane', 'Nuh Linga', 'Genie Dance', 'Tall Up Tall Up', 'Dance', 'Rah Rah', 'Jook Gal (remix)', 'Old Broom', 'Gangster Rock', 'Replacement Killer', 'Bad Man A Bad Man', 'Shizzle Ma Nizzle', 'Bad Gal, Bad Man', 'Egyptian Dance', 'Hot Girls (The Club)']"
lastfm-4606,Tonight Is The Constant,Captain C.,"['Calvin', 'axxidents', 'Lights And Heroes']"
lastfm-4607,Bad as,Tom Waits,"['Chicago', 'Raised Right Men', 'Talking at the Same Time', 'Get Lost', 'Face to the Highway', 'Pay Me', 'Back in the Crowd', 'Bad As Me', 'Kiss Me', 'Satisfied', 'Last Leaf', 'Hell Broke Luce', ""New Year's Eve""]"
lastfm-4608,Scary Monsters And Nice Sprites EP,Skrillex,
lastfm-4609,Outside There's a Curse,Ben Marwood,"['I Will Breathe You In', 'Singalong', 'Toil', 'A Shower of Bastards', 'They Will Float Your Body Out to Sea', ""It's Harder Now to Break Your Stupid Heart"", 'Oh My Days', 'Jj Abrams', 'Tell Avril Lavigne I Never Wanted to Be Her Stupid Boyfriend Anyway', 'The District Sleeps Alone Tonight (The Postal Service Cover)']"
lastfm-4610,Amplitude of Frequencies  Time,The Building Press,"['Microphone Game', 'The Ceiling is Falling', 'Street Crime, Street Crime', 'Auto Mechanic', 'Analyze Our Time', 'Spanish Love Song', '1:16 of a Window', 'The Guitars Went Boom']"
lastfm-4611,Nach Der Sehnsucht (Von Der BestÃƒÂ¤ndigkeit Der Erinnerung),JÃƒÂ¤nnerwein,"['Einleitung', 'Durch Jede Stunde', 'Sehnsucht', 'Lass Mich Hinaus', 'My Prime Of Youth', 'Gram', 'Erwachen', 'Ecce Homo', 'Dein Bild']"
lastfm-4612,bang bang EP,M. Ankh,"['bang bang', 'transcend', 'the pretender']"
lastfm-4613,Fallen,Mark Pledger,
lastfm-4614,My Own Nightmare,Delete,
lastfm-4615,Elektra Monsterz,E. Monsterz,
lastfm-4616,"Singles, Volume 2: 1960-1963",James Brown,"['The Bells', 'And I Do Just What I Want', 'Hold It', 'The Scratch', 'Bewildered', 'If You Want Me', 'Suds', 'Sticky', ""I Don't Mind"", ""Love Don't Love Nobody"", 'Cross Firing', 'Night Flying', ""Baby, You're Right"", ""I'll Never, Never Let You Go"", 'I Love You, Yes I Do', 'Just You and Me, Darling', 'Lost Someone', 'Night Train', 'Why Does Everything Happen To Me', 'Bewildered (Demo)', 'Shout And Shimmy', 'Come Over Here', 'Mashed Potatoes U.S.A.', ""You Don't Have to Go"", '(Can You) Feel It, Part 1', '(Can You) Feel It, Part 2', 'Three Hearts In A Tangle', ""I've Got Money"", 'Like A Baby', 'Every Beat Of My Heart', 'Prisoner Of Love', 'Choo-Choo', 'These Foolish Things', '(Can You) Feel It, Part 1', ""Devil's Den, Part 1"", ""Devil's Den, Part 2"", 'Signed, Sealed And Delivered', 'Waiting In Vain', ""Oh Baby Don't You Weep, Part 1"", ""Oh Baby Don't You Weep, Part 2""]"
lastfm-4617,Jamaican Memories By The Score,Dwight Pinkney,"['Tune In', 'Better Must Come', 'Screwface', 'Memories By The Score', 'Left With A Broken Heart', 'Barbwire', 'Night Nurse', 'Cherry Oh Baby', 'Many Rivers To Cross', 'Promise Me (how Could I Live)', 'Dangerous Disturbances', 'Can I Change My Mind', 'Lord Deliver Us', 'Let Him Go', 'Cry Tough', 'Go Back Home', 'Morning Of My Life']"
lastfm-4618,Bach Classics,Johann Sebastian Bach,
lastfm-4619,Crossword Puzzle /,S. Stone,
lastfm-4620,Classics,Surfer B.,"[""I'm Not Ready"", 'Miranda', 'Voyager (reprise)', 'Drinking Problem', 'Voyager Reprise (Another Summer of Love remix)', 'Drinking Problem (Speculator remix)', ""I'm Not Ready (Not Ready Yet Alpaca Remix)"", 'Miranda (SVIIB Exhalation Remix)', ""I'm Not Ready (Sune Rose Wagner Alternate Mix)"", 'Miranda (Sune Rose Wagner Alternate Mix)']"
lastfm-4621,When The Music's Over,The Doors,
lastfm-4622,Crazy For,Paolo M.,
lastfm-4623,The White Room,ZoÃƒÂ« Blade,"['Beginnings', 'Tension', 'Murky Reflections', 'The White Room', 'Above', 'Clear Reflections', 'Underneath', 'Slick', 'The Truth']"
lastfm-4624,"Album: You, Me, the Music and Me",Rick Moranis,"['The Final Chord', 'A Day in the Life', 'Man on the Moon', 'Light My Fire', 'Jabberwocky', 'Coffee', 'One Note Samba', 'Ipanema Rap', 'Weather', 'Hockey', 'Behind the Scenes', 'Larry Siegel', 'Music and Love', 'Autobahn']"
lastfm-4625,[explicit] I Can Walk With My Broken Leg,T. Good Damn,"['Anger', 'B.L.U.E.S.', 'Bankers', 'Tree', 'Cowards', 'It Will Never End']"
lastfm-4626,The Prime Revealer,J. Reinhardt,"['The Prime Revealer', 'Only Pharoah']"
lastfm-4627,Mama Said Go Slow,Vakula,"['Mama Said Go Slow', 'Deaf World (Dub)']"
lastfm-4628,You Can't Evict The Spirit,Detestation,
lastfm-4629,- new - Sunrise From The Treetops,Hinkstep,"['Sunrise From The Treetops', 'Moonwalk On Mushroom Street', 'Dreamland Dub', 'Medusa', 'Aldrig Mer', 'So beautiful so strange', 'Sleep Again']"
lastfm-4630,Album: True Life Confessions,T. Korgis,
lastfm-4631,Broken Anthem,Malvoeaux,"['Broken Anthem', 'Run for Cover', 'Sunsets', 'Fatal Games']"
lastfm-4632,Gordon Lightfoot -  Early Morning Rain - The Best of Gordon Lightfoot,Gordon Lightfoot,
lastfm-4633,Lotta Teen Spirit,Tori Amos,
lastfm-4634,Shelter,A. Nesby,
lastfm-4635,The Cool World Of Jack Sheldon,Jack Sheldon,
lastfm-4636,The Greatest Story Ever Told,A. Newman,"['Jesus of Nazareth', 'A Prophecy', 'A Voice in the Wilderness', 'Come Unto Me', 'The Great Journey', 'A Time of Wonders', 'There Shall Come a Time to Enter', 'A New Commandment', 'The Hour Has Come', 'Into Thy Hands', 'The Triumph Of The Spirit', 'Overture - Main Title', 'And the Word Was God / Trumpets Announce the Dawn / The Three Magi', 'The Nativity / The Infant Massacre', 'Flight Into Egypt', 'Ophel Quarters', 'Hosanna', 'I Will Make You Fisher of Men', 'Lilies of the Field', ""Jerusalem, Jerusalem / Jesus On Lazarus' Porch / Matthew the Tax Collector"", 'Rise and You Shall Walk', 'Misty Night / Triumphant Return To Capernaum', 'Who Do Men Say That I Am?', 'Jesus and His Mother', 'Jesus Leaves Nazareth', 'Prayer By The Jordan', 'Lazarus, Come Forth', ""Entre 'Acte"", 'Jesus and Caiaphas / Judas Leaves Caiaphas', 'Garden of Gethsemane / Aram, the First Witness', 'I Am the Son of God / Jesus Before Pilate / Crown of Thorns', 'Via Dolorosa', 'Resurrection And Ascension', 'Exit Music']"
lastfm-4637,The Monsters Of Rock 1980 / Live At Donnington Park,Saxon,
lastfm-4638,Gospels and Spirituals,Mahalia Jackson,
lastfm-4639,Bang Bang Rock  / Rain (Rock Steady),Tomorrow's C.,
lastfm-4640,Collection,Rudi,
lastfm-4641,Spirit Dance Remixek 2001,AD Studio,
lastfm-4642,Cuando la Tierra Toca el Cielo,Tierra Santa,"['Pegaso', 'El Laberinto Del Minotauro']"
lastfm-4643,Lemonade,B. Set,"['Hollow', 'Ramona', 'Lemonade', 'I Owe Something', 'Wendy Ann', 'Ophelia', 'Nothing Like Janine', 'Argument', 'All Is Forgiven', 'Not Fit to Care', 'My Night On the Floor', 'Nothing']"
lastfm-4644,Cast -  Troubled Times,Cast,"['Bow Down', ""The Sky's Got a Gaping Hole"", 'See That Girl', 'Not Afraid of the World', 'Silver and Gold', 'Bad Waters', 'Hold On Tight', 'A Boy Like Me', 'Brother Fighting Brother', 'Time Bomb', 'Tear It Apart (All Over Again)', 'See That Girl (Acoustic)']"
lastfm-4645,Hypnotized,Kid Static,
lastfm-4646,Purple,Pascal Mulot,"['Purple Eyes', 'Master Of Shade', 'American Youth', 'Urban Funk', 'Room 505', 'blues as love', 'Drive By', ""Mister Sym's""]"
lastfm-4647,Don't be a. Poor Person -  Lost and found in the Woods,Don't be a. Poor Person,"['Far away from OK', 'Monday', 'I am a Bear in my own Wood', 'Interpermission', 'Never wait for permission', 'Stop', 'Orbiting', 'Mirror is backwards']"
lastfm-4648,[explicit] Eternal Echoes,N. Trinity,"['Desire', 'Moon', 'Folk Song', 'PÃƒÂ¤ivÃƒÂ¤nsÃƒÂ¤de ja MenninkÃƒÂ¤inen', 'One Behind You', 'Alto']"
lastfm-4649,Plays the Music of Edward Vesala,N. Trinity,"['The Wind', 'Num', 'Tahdon Laulaa', 'Komba', 'Together', 'Charger', 'Lapsellein']"
lastfm-4650,Behaviour state,Derek Piotr,
lastfm-4651,Extended Versions - The Encore Collection,Thin Lizzy,
lastfm-4652,Corpus Christii -  Luciferian Frequencies,Corpus Christii,"['The Gate', 'The Owl Resurrection', 'Crystal Glaze Foundation', 'Deliverer of Light', 'The Infidels Cross', 'Be Dark Thy Light', 'Paths of Human Puzzles', 'In the Rivers of Red']"
lastfm-4653,Morengueira Contra 007,Moreira da Silva,
lastfm-4654,*popular* Blood and Mercury,Ignivomous,"['Bloodshrines', 'Path to Attrition', 'Psychic Murder', 'Dr. Offals', 'Doomsayer', 'Eroded Void of Salvation', 'A Weak God Withers', 'The Burning Equinox', 'Corpse of the redeemer']"
lastfm-4655,Less Than Jake -  Absolution For Idiots And Addicts,Less Than Jake,"['Overrated [Everything Is] (Album Version)', 'Negative Sides of Optimistic Eyes (Non-Album Track)', 'We, the Uninspired (Non-Album Track)', 'The Rest Of My Life (Album Version)']"
lastfm-4656,The Music of David Van Vactor,David Van Vactor,
lastfm-4657,The Promise,F. Fellowship,"['Introduction', 'This Write Here', 'Step 2 The Side', 'Ambassadors', 'Dart', 'Gimme', 'Government Lies', 'Introspective', 'Candy', 'Know The Truth', 'Popular', 'Promise']"
lastfm-4658,[explicit] Hail The Conquering Nero,Peter N.,"['Midnight in Moscow', 'When the World Was Young', 'My Bonnie Lies over the Ocean', 'What Kind of Fool Am I? (From ""Stop the World I Want to Get Off"")', 'Continental Holiday', 'Granada', 'Never on Sunday', 'Londonderry Air', 'Anna', 'Strange Music', 'Gloomy Sunday', 'Mack the Knife (From ""The Three Penny Opera"")']"
lastfm-4659,Devotion,Mia Martina,"['Latin Moon', 'Devotion', 'Missing You', 'Stay With Me', 'In Your Arms', 'Miles Away', 'Burning', 'Turn It Up', 'Chasing The Rush', 'Phare de la lune (Latin Moon)']"
lastfm-4660,Enchanted,Enchantment,
lastfm-4661,[explicit] Canticles For The New Millennium,J. Rosen Quartet,
lastfm-4662,Trouble,Robert M.,
lastfm-4663,The Archer Trilogy,The Deer Tracks,
lastfm-4664,The Music That Never,Magus,
lastfm-4665,To The Faithful  (Album Sampler),T. Cranberries,
lastfm-4666,Blues After Sunrise,Heinz Sauer,
lastfm-4667,Los Angeles 1993,Porno f. Pyros,"['Orgasm', 'Sadness', 'Meija', 'Tonight', 'Cursed Female', 'Cursed Male', 'Pets', 'DonÃ¢â‚¬â„¢t Need Her', 'Blood Rag', 'PackinÃ¢â‚¬â„¢ .25', 'Black Girlfriend', 'Bad Shit']"
lastfm-4668,Contraction,Contraction,"['Le chat bruinne', ""DÃƒÂ©lire (474 Rang de la petite cÃƒÂ´te d'en-bas)"", 'Ste-MÃƒÂ©lanie blues', '42 Nord', 'Pixieland', 'Spleen', 'Fin du commencement']"
lastfm-4669,Dark Night of the Soul,Danger M.,
lastfm-4670,Spooky E.P.,Manuskript,"['Plastic Fangs', 'Knives', 'Halloween']"
lastfm-4671,Album: Born This Way (Part 5),Lady Gaga,
lastfm-4672,[explicit] Dark Frequencies,Chiraw,"['Revolve', 'Eclipse', 'Dark Frequencies', 'The Void (Instrumental)', 'Vacant', 'Insomnia', 'Perfect Gift', 'Final Solution (Instrumental)', 'Unleashed']"
lastfm-4673,"Algunos Cuentos, otras Tempestades...",ReligiÃƒÂ³n,
lastfm-4674,Traveller,Stormrage,
lastfm-4675,Groove Experience,Cyril C.,
lastfm-4676,Album: City Visions,Jon Eberson Group,"['This Is Your Life', ""My Mind's On You"", 'We Where The Ones', 'In A Pessimistic Mood', 'How Come', 'Visions', ""When You Don't Believe"", 'Potential Love Song', 'Second Hand', 'Paint That Rainbow']"
lastfm-4677,funeral liturgy,Marax,
lastfm-4678,Elevator Tourist,Seedling,"['Every Match Must Crash and Burn', 'Silver & Blue', 'Cool Baby, My Hips Go Woo', 'Sensational Vacuum', '27 Hours', 'High on the Downside', 'Oxygen', 'Sick Boy Sound Man', 'Malice', 'Final Alarm']"
lastfm-4679,The Next Day,Leni Stern,
lastfm-4680,*popular* Encore / Millennium,Grafix,
lastfm-4681,H. Alpert -  Beyond,H. Alpert,
lastfm-4682,Funerals and,Lapko,
lastfm-4683,Rest Ye Merry Gentlemen,August Burns R.,God Rest Ye Merry Gentlemen
lastfm-4684,Generation Star Wars,A. Empire,"['Lash The 90ties', 'Stahl & BlausÃƒÂ¤ure', '13465', 'Maschinenvolk', 'Sonyprotitutes', 'Blutrote Nacht ÃƒÂ¼ber Berlin', 'Pussy Heroin', 'New Acid', 'Smack', 'NY Summer I', 'Konsumfreiheit', 'NY Summer II', 'Microchipkinder']"
